z_angstrom,rho_Li_1_per_nm3,rho_PF6_1_per_nm3,rho_EC_1_per_nm3,rho_DMC_1_per_nm3,rho_Li_std_1_per_nm3,rho_PF6_std_1_per_nm3,rho_EC_std_1_per_nm3,rho_DMC_std_1_per_nm3,rho_charge_e_per_nm3,rho_charge_std_e_per_nm3,z_cathode_angstrom,z_anode_angstrom
35.625,0.5179063360881542,0.4481175390266298,2.6409550045913677,4.727272727272727,0.2276874271642968,0.1121647859291274,0.24823978680041456,0.24591909996357023,0.06978879706152431,0.16751888706690726,16.0,74.0
36.375,0.5362718089990817,0.3085399449035812,2.5821854912764,4.64279155188246,0.0884598316164723,0.1477250876193954,0.5140036218287442,0.5562040398594492,0.22773186409550042,0.17306474180921572,16.0,74.0
37.125,0.5876951331496785,0.5215794306703396,2.2442607897153346,4.859504132231404,0.14225834145849095,0.18666043632355425,0.21354551851237658,0.6478353862360663,0.06611570247933883,0.1635455416778195,16.0,74.0
37.875,0.7419651056014691,0.3342516069788796,2.2809917355371896,4.5950413223140485,0.15723676615613583,0.08254253463450589,0.46884142406491547,0.13141262677684695,0.40771349862258943,0.14600262196034372,16.0,74.0
38.625,0.6391184573002754,0.5289256198347106,2.336088154269972,4.598714416896234,0.11350991471340634,0.1749064235196933,0.26847532512917743,0.5559310860351793,0.11019283746556471,0.08213289173552944,16.0,74.0
39.375,0.5142332415059687,0.6868686868686867,2.0055096418732776,4.991735537190082,0.06493175217507322,0.2573133184388375,0.4309825179746564,0.4545964668855001,-0.17263544536271805,0.2533503508475063,16.0,74.0
40.125,0.3158861340679522,0.6170798898071624,1.7337006427915516,4.75665748393021,0.16292565741940768,0.07183694110416138,0.2762767845897785,0.5344952143564826,-0.3011937557392102,0.13962591595040005,16.0,74.0
40.875,0.25344352617079885,0.598714416896235,1.737373737373737,4.929292929292928,0.13706599197094793,0.14142606654309242,0.2707272545313619,0.4839223700931046,-0.3452708907254361,0.22620120092124385,16.0,74.0
41.625,0.389348025711662,0.7199265381083562,1.902662993572084,4.808080808080807,0.23317642237801836,0.29681695281303094,0.37494362255793834,0.8712863723892349,-0.33057851239669417,0.433635223255008,16.0,74.0
42.375,0.2644628099173553,0.6868686868686867,2.3764921946740123,4.345270890725435,0.07963079297953644,0.2092374709807326,0.49238651470156736,0.5711927807470927,-0.4224058769513314,0.2028532785525667,16.0,74.0
43.125,0.3085399449035812,0.6721763085399448,2.538108356290174,4.2644628099173545,0.037638019342367664,0.14261354386275243,0.11571705419300911,0.2643607598229066,-0.36363636363636354,0.14130676996636432,16.0,74.0
43.875,0.5656565656565655,0.47015610651974277,2.3764921946740123,4.510560146923782,0.23605170267121584,0.16457349360675738,0.3609644815518399,0.4349167343431605,0.09550045913682276,0.26308179363775913,16.0,74.0
44.625,0.7162534435261706,0.4775022956841138,2.6115702479338836,4.451790633608814,0.12251298497820325,0.1547502254026879,0.6685637567313322,0.4446948121919014,0.2387511478420569,0.23085041487560207,16.0,74.0
45.375,0.7199265381083562,0.44077134986225885,2.516069788797061,4.389348025711661,0.07276992747900442,0.22076795739524896,0.5048000046605968,0.5341795986133695,0.27915518824609725,0.21275431342625642,16.0,74.0
46.125,0.7750229568411385,0.6244260789715333,2.6629935720844804,4.7419651056014684,0.22319906119257066,0.28392332109715895,0.4376997350895494,0.5880393849412714,0.1505968778696051,0.41665749647769756,16.0,74.0
46.875,0.771349862258953,0.6795224977043157,2.50872359963269,4.67584940312213,0.16323589379826603,0.11019283746556473,0.3063788058202646,0.35149615223661884,0.09182736455463726,0.21140246892968476,16.0,74.0
47.625,0.9366391184573001,0.5252525252525252,2.2846648301193753,4.650137741046831,0.2323068988186137,0.06944966171235642,0.2213782362579124,0.722162529049518,0.41138659320477494,0.19720447670223862,16.0,74.0
48.375,0.7089072543617997,0.4921946740128557,2.3324150596877864,4.730945821854911,0.22213872711417537,0.07391960256197651,0.4161715038980591,0.5140036218287442,0.21671258034894395,0.16852260417931256,16.0,74.0
49.125,0.4958677685950412,0.6097337006427914,2.494031221303948,4.918273645546372,0.1457714220972226,0.17730054561832387,0.3038361991562857,0.253283776059641,-0.11386593204775021,0.21315028308472583,16.0,74.0
49.875,0.36730945821854905,0.6170798898071624,2.523415977961432,4.661157024793387,0.18502701266859395,0.14379121492057578,0.46941660161481846,0.38379005060343346,-0.24977043158861337,0.12015006232357116,16.0,74.0
50.625,0.5730027548209365,0.6354453627180898,2.255280073461891,4.5583103764921935,0.1516681199049592,0.09770017321043442,0.500168406130374,0.37534821383961253,-0.06244260789715334,0.1328167840717322,16.0,74.0
51.375,0.9146005509641871,0.7162534435261706,2.053259871441689,4.426078971533516,0.1339546925899759,0.08997207503335823,0.2919474840063807,0.35682937057347003,0.19834710743801648,0.133323720204823,16.0,74.0
52.125,0.980716253443526,0.7456382001836546,2.0091827364554633,4.488521579430669,0.266331019934582,0.18069236181816478,0.28705416286412394,0.41160790321623036,0.23507805325987138,0.20753797004983135,16.0,74.0
52.875,0.7640036730945821,0.966023875114784,2.1230486685032135,4.749311294765839,0.2332487363578552,0.1437912149205758,0.2244047367361752,0.5320601437681827,-0.202020202020202,0.26069916559372613,16.0,74.0
53.625,0.8044077134986224,0.7970615243342515,2.3030303030303028,4.8631772268135895,0.13706599197094793,0.10755959937077186,0.3427510967492185,0.3992959608747604,0.007346189164370981,0.2104429974013769,16.0,74.0
54.375,0.7676767676767675,0.598714416896235,2.383838383838383,4.573002754820935,0.18702148199230065,0.18620814480274123,0.44768076984923355,0.4694884492622304,0.16896235078053257,0.08254253463450589,16.0,74.0
55.125,0.6317722681359044,0.7125803489439851,2.3691460055096414,4.75665748393021,0.15010333694547326,0.2276874271642968,0.42854956435548325,0.17519544562294698,-0.08080808080808079,0.27991535376738264,16.0,74.0
55.875,0.4775022956841138,0.6391184573002754,2.4977043158861334,4.26813590449954,0.17374552735008725,0.1690222275826415,0.10389080348011714,0.44279456073237916,-0.16161616161616157,0.09924155067846682,16.0,74.0
56.625,0.5509641873278236,0.5472910927456381,2.5564738292011016,4.088154269972451,0.10307596106815264,0.12000961801803152,0.39760294514745503,0.21164165716639757,0.0036730945821854904,0.16395749583592759,16.0,74.0
57.375,0.7089072543617997,0.606060606060606,2.277318640955004,4.11386593204775,0.17306474180921572,0.25047165651030034,0.3788365719878103,0.26134526117094053,0.10284664830119374,0.34446891210403763,16.0,74.0
58.125,0.756657483930211,0.6023875114784204,2.067952249770431,4.176308539944903,0.18291863504850292,0.22582811605420597,0.2817170159227961,0.5322186034743994,0.1542699724517906,0.33604299023640555,16.0,74.0
58.875,0.5950413223140495,0.606060606060606,2.0422405876951326,4.415059687786959,0.10356563584846049,0.17758567131142067,0.16549319120027636,0.6939621833259665,-0.01101928374655647,0.14437644816920875,16.0,74.0
59.625,0.40036730945821847,0.48117539026629924,1.9283746556473824,4.319559228650137,0.18153041385713964,0.20467411152624468,0.2463986752065884,0.8591037658563524,-0.08080808080808079,0.21519758067117759,16.0,74.0
60.375,0.36730945821854905,0.389348025711662,1.5977961432506884,3.89348025711662,0.2986860600053368,0.2123576054297485,0.1463487369192766,0.5161972202958748,-0.02203856749311294,0.3864175804924484,16.0,74.0
61.125,0.33792470156106513,0.202020202020202,1.3149678604224055,3.842056932966023,0.19462202816145385,0.10629785952975411,0.19288118792457112,0.6662896378134167,0.13590449954086314,0.2841014597664239,16.0,74.0
61.875,0.41138659320477494,0.11753902662993569,1.0541781450872358,3.2506887052341593,0.14082857309591046,0.12223736486533504,0.2691654135619652,0.5029591896282516,0.29384756657483924,0.22455499101262594,16.0,74.0
