#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1000,-96672.35860409935,27428.59375,-69243.76485409935,280.1733887487959,175.46181444000007,0.7418272261648158,0
2000,-94663.27066769799,28576.13671875,-66087.13394894799,291.89513450142096,175.46181444000007,0.7418272261648158,101
3000,-94259.21022000512,29028.302734375,-65230.907485630116,296.5138505037569,175.46181444000007,0.7418272261648158,102
4000,-93998.06718411644,29269.275390625,-64728.791793491444,298.97530100000637,175.46181444000007,0.7418272261648158,102
5000,-94543.53707089623,29350.12890625,-65193.40816464623,299.8011910792201,175.46181444000007,0.7418272261648158,102
6000,-94744.23825040062,29081.2265625,-65663.01168790062,297.05444869870956,175.46181444000007,0.7418272261648158,102
7000,-94310.59394040307,28916.744140625,-65393.849799778065,295.3743189061887,175.46181444000007,0.7418272261648158,102
8000,-94342.35870328148,29370.787109375,-64971.57159390648,300.0122073211662,175.46181444000007,0.7418272261648158,101
9000,-94059.74143948754,29423.20703125,-64636.53440823754,300.54765829191336,175.46181444000007,0.7418272261648158,102
10000,-94812.3148800393,29136.8125,-65675.5023800393,297.62223939983346,175.46181444000007,0.7418272261648158,102
11000,-94525.79933133324,28997.80078125,-65527.99855008324,296.2022838354698,175.46181444000007,0.7418272261648158,102
12000,-94450.02487149437,29217.734375,-65232.290496494374,298.44882774589684,175.46181444000007,0.7418272261648158,102
13000,-94493.77954068383,29241.1640625,-65252.61547818383,298.68815372097345,175.46181444000007,0.7418272261648158,102
14000,-94927.25089993676,28891.30078125,-66035.95011868676,295.11442398477124,175.46181444000007,0.7418272261648158,102
15000,-94279.50147977074,28873.71875,-65405.78272977074,294.93482975105667,175.46181444000007,0.7418272261648158,103
16000,-94405.35262265404,29563.20703125,-64842.14559140404,301.97770879987394,175.46181444000007,0.7418272261648158,103
17000,-94343.01986661156,29085.931640625,-65257.08822598656,297.1025094084428,175.46181444000007,0.7418272261648158,103
18000,-94702.48888364037,29237.13671875,-65465.35216489037,298.6470158282919,175.46181444000007,0.7418272261648158,103
19000,-94148.58002438744,29165.390625,-64983.18939938744,297.9141548439249,175.46181444000007,0.7418272261648158,103
20000,-94957.05589261254,29096.939453125,-65860.11643948754,297.2149503217083,175.46181444000007,0.7418272261648158,103
21000,-94740.30922665795,29358.234375,-65382.07485165795,299.88398557710013,175.46181444000007,0.7418272261648158,103
22000,-95052.85028042992,29065.28515625,-65987.56512417992,296.89161286938514,175.46181444000007,0.7418272261648158,103
23000,-94585.76802029808,29295.685546875,-65290.082473423085,299.24507140972514,175.46181444000007,0.7418272261648158,103
24000,-94386.34154477318,29317.083984375,-65069.25756039818,299.46364888412825,175.46181444000007,0.7418272261648158,103
25000,-94422.39799466332,29211.9296875,-65210.46830716332,298.38953491512586,175.46181444000007,0.7418272261648158,103
26000,-93969.5844112893,28448.05078125,-65521.533630039296,290.58678193010326,175.46181444000007,0.7418272261648158,103
27000,-94886.57960477074,29435.4453125,-65451.13429227074,300.6726680084714,175.46181444000007,0.7418272261648158,103
28000,-94300.67209592064,29049.44140625,-65251.23068967064,296.72977456413156,175.46181444000007,0.7418272261648158,103
29000,-94305.3053890725,29863.947265625,-64441.3581234475,305.0496639779607,175.46181444000007,0.7418272261648158,103
30000,-94103.72830167015,29696.140625,-64407.587676670155,303.3355784660683,175.46181444000007,0.7418272261648158,103
31000,-94764.92688718041,28838.828125,-65926.09876218041,294.57843435102586,175.46181444000007,0.7418272261648158,103
32000,-95615.27119412621,29321.08984375,-66294.18135037621,299.50456732151423,175.46181444000007,0.7418272261648158,103
33000,-94422.66403928002,29009.720703125,-65412.94333615502,296.3240416235569,175.46181444000007,0.7418272261648158,103
34000,-94344.4503323098,29148.8359375,-65195.6143948098,297.74505456343564,175.46181444000007,0.7418272261648158,103
35000,-94787.42349972924,29373.2734375,-65414.15006222924,300.0376042840099,175.46181444000007,0.7418272261648158,103
36000,-94507.9128109475,29073.701171875,-65434.2116390725,296.9775794938104,175.46181444000007,0.7418272261648158,103
37000,-94180.30881467064,29269.369140625,-64910.93967404564,298.97625862311435,175.46181444000007,0.7418272261648158,103
38000,-94802.66786160668,29429.7890625,-65372.87879910668,300.6148914142882,175.46181444000007,0.7418272261648158,103
39000,-93788.92304959496,29294.349609375,-64494.57344021996,299.231425280436,175.46181444000007,0.7418272261648158,103
40000,-94213.75147977074,29270.306640625,-64943.44483914574,298.9858348541944,175.46181444000007,0.7418272261648158,103
41000,-94506.29432645043,29190.83984375,-65315.45448270043,298.17410961678667,175.46181444000007,0.7418272261648158,103
42000,-94272.5178524514,29372.69140625,-64899.826446201405,300.0316590405477,175.46181444000007,0.7418272261648158,103
43000,-94277.99505582055,29020.74609375,-65257.248962070546,296.4366620911551,175.46181444000007,0.7418272261648158,103
44000,-94693.04831280907,28857.21484375,-65835.83346905907,294.76624818308414,175.46181444000007,0.7418272261648158,103
45000,-94025.80284085473,29064.373046875,-64961.429793979725,296.8822959945635,175.46181444000007,0.7418272261648158,103
46000,-94593.49046292504,28739.08984375,-65854.40061917504,293.55964306699246,175.46181444000007,0.7418272261648158,104
47000,-94484.16979947289,29103.921875,-65380.24792447289,297.2862732927735,175.46181444000007,0.7418272261648158,104
48000,-94800.5198132058,29122.41015625,-65678.1096569558,297.47512454986554,175.46181444000007,0.7418272261648158,104
49000,-95152.66166653832,29340.322265625,-65812.33940091332,299.70101971202604,175.46181444000007,0.7418272261648158,104
50000,-94720.88290372094,28924.046875,-65796.83602872094,295.4489137562063,175.46181444000007,0.7418272261648158,104
51000,-94621.54257931908,29247.921875,-65373.62070431908,298.7571823866758,175.46181444000007,0.7418272261648158,104
52000,-94897.03433957299,29463.80078125,-65433.23355832299,300.9623090976814,175.46181444000007,0.7418272261648158,104
53000,-94831.02175107201,29436.87890625,-65394.14284482201,300.68731166183136,175.46181444000007,0.7418272261648158,104
54000,-94711.48609891137,28914.1640625,-65797.32203641137,295.347964320237,175.46181444000007,0.7418272261648158,104
55000,-94901.91928448876,28734.1640625,-66167.75522198876,293.5093279528591,175.46181444000007,0.7418272261648158,104
56000,-94248.15232434472,29472.57421875,-64775.578105594715,301.05192666020594,175.46181444000007,0.7418272261648158,104
57000,-94584.81733670433,29622.26171875,-64962.555617954335,302.58093155599414,175.46181444000007,0.7418272261648158,104
58000,-94439.4792171975,29010.984375,-65428.4948421975,296.3369495850336,175.46181444000007,0.7418272261648158,104
59000,-94633.11378636559,29064.44140625,-65568.67238011559,296.88299426141305,175.46181444000007,0.7418272261648158,104
60000,-94681.13928189476,28817.78125,-65863.35803189476,294.3634479632778,175.46181444000007,0.7418272261648158,104
61000,-94450.9472729226,29198.484375,-65252.462897922596,298.2521958010522,175.46181444000007,0.7418272261648158,104
62000,-94689.59859433373,29267.578125,-65422.02046933373,298.9579640316551,175.46181444000007,0.7418272261648158,104
63000,-95183.56470456322,29180.41015625,-66003.15454831322,298.0675740460206,175.46181444000007,0.7418272261648158,104
64000,-95010.45065274437,28881.470703125,-66128.97994961937,295.01401321180015,175.46181444000007,0.7418272261648158,104
65000,-94943.15005841454,29402.86328125,-65540.28677716454,300.3398540774753,175.46181444000007,0.7418272261648158,104
66000,-94734.08393063744,29090.44140625,-65643.64252438744,297.1485750700343,175.46181444000007,0.7418272261648158,104
67000,-94924.5545574685,29260.982421875,-65663.5721355935,298.89059125591035,175.46181444000007,0.7418272261648158,104
68000,-94717.63654294213,29690.74609375,-65026.89044919213,303.2804752363949,175.46181444000007,0.7418272261648158,104
69000,-94479.99630704125,29236.1953125,-65243.80099454125,298.63739969624896,175.46181444000007,0.7418272261648158,104
70000,-94727.9638668557,29734.4375,-64993.5263668557,303.72676750569013,175.46181444000007,0.7418272261648158,104
71000,-95063.45143094262,29412.97265625,-65650.47877469262,300.443117769289,175.46181444000007,0.7418272261648158,104
72000,-94041.43698086937,29061.9453125,-64979.491668369374,296.85749754616234,175.46181444000007,0.7418272261648158,104
73000,-94987.06413235863,29183.21484375,-65803.84928860863,298.09622293733526,175.46181444000007,0.7418272261648158,104
