#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
34000,-91713.94767686262,28791.845703125,-62922.10197373762,294.09852552054326,180.0782800609183,0.7228098305905549,783
35000,-91244.44428811924,29206.06640625,-62038.37788186924,298.3296435699125,180.97064756434284,0.7192456503621261,784
36000,-91125.96850315592,29185.73046875,-61940.23803440592,298.1219191574001,180.73822892589135,0.7201705575926703,785
37000,-91623.4999294524,29259.875,-62363.6249294524,298.879279332947,180.89314717932405,0.7195537981040132,787
38000,-91684.82610235608,29199.84765625,-62484.97844610608,298.26612123708117,180.05103582277994,0.7229192018200143,789
39000,-91997.84937462307,29026.990234375,-62970.85914024807,296.5004437802448,179.92238056849243,0.7234361322510457,789
40000,-91248.91938492344,29260.931640625,-61987.98774429844,298.8900725433935,179.81595758315166,0.7238642935440275,791
41000,-91187.53336092975,28862.01953125,-62325.51382967975,294.81532636736966,180.10734866971742,0.7226931719624825,793
42000,-91507.1070335918,29461.060546875,-62046.046486716805,300.9343185722536,180.13106794358976,0.7225980092708538,793
43000,-91783.58821441463,29211.14453125,-62572.44368316463,298.3815148215963,179.59345587513155,0.7247611026226405,794
44000,-91630.48647759008,28970.99609375,-62659.49038384008,295.9284834285048,180.69346878722467,0.7203489532714841,796
45000,-91452.51068172968,28747.73046875,-62704.78021297968,293.64790399678066,180.56156649150668,0.7208751764456667,797
46000,-91415.76306674941,29280.59765625,-62135.16541049941,299.0909539407799,178.61670522963593,0.7287243986307416,797
47000,-91448.47387531513,29368.123046875,-62080.35082844013,299.9849948645136,179.53393846877498,0.7250013686215048,798
48000,-92182.0689683391,29389.251953125,-62792.817015214096,300.20081917248126,178.76651953821866,0.7281136951152832,799
49000,-91797.78597679693,29304.17578125,-62493.610195546935,299.3317961524442,178.76293733945417,0.7281282856563533,799
50000,-92276.10755217329,29161.7578125,-63114.349739673286,297.8770469484896,178.5817708472355,0.7288669525805962,801
51000,-92484.28718523894,28852.703125,-63631.584060238936,294.72016257101126,178.62206051851317,0.7287025506593587,801
52000,-92648.49402957721,28895.115234375,-63753.37879520221,295.15338727497834,178.88541199998463,0.7276297695190598,802
53000,-91844.99489290488,28945.21875,-62899.776142904884,295.6651769747651,178.41363536986265,0.7295538305356323,803
54000,-91844.676232897,29192.43359375,-62652.24263914701,298.1903892096228,178.81717797394356,0.7279074224224563,804
55000,-92468.23472972738,28881.240234375,-63586.99449535238,295.011659054993,179.03683872788386,0.7270143509498803,804
56000,-91729.86929236812,29307.68359375,-62422.18569861812,299.3676272170689,179.36584802101729,0.7256807945324074,805
57000,-91896.52268460995,29128.8359375,-62767.686747109954,297.540761633727,179.4943242646232,0.7251613756431449,806
58000,-92342.03637134106,29574.392578125,-62767.64379321606,302.0919652069483,178.00814755210547,0.7312156937410437,807
59000,-92223.8029372888,28752.6953125,-63471.1076247888,293.69861812054233,177.70237281970992,0.7324739058826674,808
60000,-92547.55702092164,29202.810546875,-63344.74647404664,298.29638611739057,178.74802793973572,0.7281890189454546,809
61000,-92333.33331729623,28989.21484375,-63344.11847354623,296.11458151916133,179.3615836168579,0.725698047927121,809
62000,-92877.4405691972,28904.48046875,-63972.960100447206,295.24904983337217,178.50853883877784,0.7291659656764575,811
63000,-92649.34373601616,28733.341796875,-63916.00193914116,293.50092880018263,177.6857085552652,0.7325426009902578,811
64000,-92464.6760398389,29603.263671875,-62861.4123679639,302.3868732232523,178.99136979427945,0.7271990334141286,811
65000,-92732.55510076554,28797.4765625,-63935.078538265545,294.15604275846806,178.5790970624884,0.72887786557866,811
66000,-92560.09805942862,28679.263671875,-63880.83438755362,292.94853987071264,178.13481444589507,0.7306957458526734,812
67000,-92558.57447374152,29074.384765625,-63484.18970811652,296.98456216230636,176.67324673931552,0.7367405847016991,812
68000,-92546.09419355553,29150.798828125,-63395.29536543053,297.7651047972596,177.1876714442615,0.7346016234815551,812
69000,-92414.70877235351,29433.08984375,-62981.61892860351,300.6486077278827,177.57270309522542,0.7330087836420996,812
70000,-92263.4213635136,29477.44140625,-62785.9799572636,301.1016432598967,178.50795740900872,0.7291683406899037,813
71000,-92602.91545945712,29507.01953125,-63095.895928207116,301.40377335047367,177.79754216687556,0.732081835989073,813
72000,-93022.3141129523,29549.12890625,-63473.1852067023,301.8339057298212,176.16648540589085,0.738859896103248,813
73000,-92500.90132067463,28966.359375,-63534.54194567463,295.8811209856212,177.04995169783598,0.7351730393353267,814
74000,-92573.6361990814,29175.0625,-63398.573699081404,298.01294962790126,175.52189197098187,0.7415733139737917,815
75000,-92990.74146880652,29204.607421875,-63786.13404693152,298.3147405602941,177.11158741753718,0.7349171954346252,815
76000,-92985.24171941425,28783.7578125,-64201.48390691425,294.0159105769961,176.34038473839564,0.7381312641285729,815
77000,-92287.46524885308,29672.29296875,-62615.172280103085,303.0919830879684,179.12498089461667,0.7266566084406081,815
78000,-92698.22064564447,29288.2578125,-63409.96283314447,299.16919972889684,176.55778352776383,0.7372223897645541,816
79000,-92981.10473893836,29064.66015625,-63916.44458268836,296.8852287153318,177.0685025567351,0.7350960177808311,816
80000,-92597.9663056923,28631.3359375,-63966.6303681923,292.4589750072243,177.73473344373548,0.732340542458324,817
81000,-92430.66156352728,29059.873046875,-63370.788516652276,296.8363300853791,177.88885515373468,0.7317060475282854,817
82000,-92429.69415160184,29286.671875,-63143.02227660184,299.15299993798635,177.7256254870413,0.7323780729265827,817
83000,-92209.33814602546,29637.6015625,-62571.73658352546,302.73762263704214,177.99335685069224,0.7312764555199447,817
84000,-92531.14297423873,28785.478515625,-63745.664458613726,294.0334869511243,177.409311850331,0.7336838734467366,817
85000,-92510.49886391216,29248.068359375,-63262.43050453716,298.758678672782,177.46208907528717,0.7334656758641579,818
86000,-92631.36442640037,29163.87890625,-63467.48552015037,297.89871317130826,177.53577881660905,0.7331612364081609,818
87000,-91944.25398143535,28945.2109375,-62999.04304393535,295.6650971728394,178.84992269863986,0.7277741535465632,818
88000,-92809.41800279717,28991.53125,-63817.886752797174,296.1382427901217,177.44766139526837,0.7335253115223171,817
89000,-92731.9079201626,29607.853515625,-63124.0544045376,302.433756854582,177.54866823119164,0.7331080114573567,816
90000,-92941.11352158073,29275.984375,-63665.12914658073,299.04383090367327,176.62411477777124,0.7369455256301857,816
91000,-92877.88672533128,29085.05078125,-63792.83594408128,297.0935117413238,176.99115334410047,0.7354172716803165,816
92000,-92615.31082283796,28689.2265625,-63926.08426033796,293.05030727642,177.3444361165786,0.733952267993949,816
93000,-92783.86418588349,29434.865234375,-63348.99895150849,300.6667427154906,177.39063818260976,0.7337611073357713,816
94000,-93180.81162933903,29054.923828125,-64125.887801214034,296.7857755654687,176.9076876428659,0.7357642442686684,815
95000,-93015.81754699015,29316.75,-63699.06754699015,299.460237351806,177.90674421454892,0.7316324722737881,815
96000,-92228.22330494033,29502.8125,-62725.41080494033,301.3608000135017,176.790688538155,0.7362511689962631,814
97000,-92935.39109049895,29203.900390625,-63731.490699873946,298.30751848602114,176.4179872236511,0.7378065760316131,814
98000,-92775.06680487032,29097.865234375,-63677.20157049532,297.2244068498998,178.21313743576303,0.7303746119771216,814
99000,-92485.56351229388,28974.65234375,-63510.911168543884,295.96583072971714,177.93440912864858,0.7315187194049804,814
100000,-92688.63452247635,29140.71484375,-63547.91967872635,297.6621004617043,177.74257442189386,0.7323082358136352,814
101000,-92500.81011692219,28669.3125,-63831.49761692219,292.8468921678937,176.5940550816295,0.7370709678969892,814
102000,-92653.71376177022,29528.53515625,-63125.178605520225,301.6235478537618,177.60095296351807,0.732892188538021,814
103000,-93025.65137584505,29314.9296875,-63710.721688345046,299.4416435031255,176.05329953756512,0.739334914175225,814
104000,-92861.15040268085,29493.12890625,-63368.021496430854,301.26188552663695,177.6822037879161,0.7325570503348463,814
105000,-92454.5337706758,29402.037109375,-63052.4966613008,300.33141502383603,178.48582301456787,0.7292587663572985,814
106000,-92948.14128876483,29539.5546875,-63408.58660126483,301.73610846991573,176.82660029520576,0.736101643568159,815
107000,-91964.70678398799,29296.23828125,-62668.46850273799,299.2507173959661,177.9617689192312,0.7314062559298661,815
108000,-92393.2657743984,29767.744140625,-62625.5216337734,304.0669830652918,178.5950961883373,0.7288125703440833,815
109000,-92857.18166127402,29635.2421875,-63221.93947377402,302.7135224554906,177.50917352254464,0.7332711235193686,816
110000,-93238.0341977867,28871.439453125,-64366.59474466171,294.9115475392432,177.53934231409986,0.7331465206939297,816
111000,-92990.6492944083,29649.837890625,-63340.8114037833,302.8626124031188,176.86304704693472,0.7359499526734335,816
112000,-92798.52983588379,29365.6640625,-63432.86577338379,299.9598772084098,178.492023863923,0.7292334317588486,816
113000,-92206.59814267143,29346.822265625,-62859.77587704643,299.76741491418136,178.59405277564264,0.7288168283374267,816
114000,-92436.47065599149,28466.537109375,-63969.93354661649,290.7756132367138,179.03502503998524,0.7270217158614675,816
115000,-92957.08803226563,29200.1484375,-63756.93959476563,298.2691936112194,178.54547358904807,0.7290151270004248,815
116000,-92722.98319344455,28996.0859375,-63726.897255944554,296.1847673127858,177.56402503095015,0.7330446078882422,815
117000,-92439.45314101179,29402.015625,-63037.43751601179,300.3311955685404,177.48551926123469,0.7333688497273374,815
118000,-92295.59529829625,29081.671875,-63213.92342329625,297.05899740847264,176.88158516996143,0.7358728212368794,814
119000,-92411.5326751566,29675.205078125,-62736.3275970316,303.12172925576095,177.73522177933395,0.7323385303194047,814
120000,-92917.07259154672,29232.875,-63684.19759154672,298.6034838778403,177.95142164196253,0.731448784746193,814
121000,-92755.69459089107,29637.8046875,-63117.88990339107,302.7396974871095,178.05196812728727,0.7310357334035158,813
122000,-92519.59712517384,29495.52734375,-63024.06978142384,301.2863847178169,178.24859597192827,0.7302293204282501,813
123000,-92618.32729213429,28936.87109375,-63681.45619838429,295.5799086171894,177.91340371920086,0.7316050864234206,813
124000,-93034.67384029127,29232.08203125,-63802.591809041274,298.59538398238504,177.27526704475542,0.734238640695488,812
125000,-92349.11971628838,29546.404296875,-62802.71541941338,301.80607480824466,177.3846589776581,0.7337858406361119,812
126000,-92817.26101557477,29464.59375,-63352.66726557477,300.97040899313663,177.13074600949986,0.7348377062494279,812
127000,-92764.53183956238,29397.0,-63367.531839562376,300.27996273226194,177.18785016797955,0.7346008825123899,812
128000,-92554.49165394617,29772.220703125,-62782.27095082117,304.11270956869924,178.1220569127523,0.7307480800517983,812
129000,-92899.35587713541,28965.68359375,-63933.672283385415,295.87421811905097,177.76158525425987,0.7322299186165234,812
130000,-93005.05302951974,29508.341796875,-63496.71123264474,301.41727982639287,177.19422816382877,0.7345744410112864,813
131000,-93206.65132819771,29110.05859375,-64096.59273444771,297.34895770538526,176.32075457349444,0.7382134418533032,813
132000,-93071.65691772714,29376.484375,-63695.172542727145,300.0704028754592,176.65789777415378,0.7368045965897059,813
133000,-92812.84238012048,29120.642578125,-63692.19980199548,297.45706936418327,175.54141100023833,0.7414908559877883,814
134000,-92779.66020050592,29239.498046875,-63540.162153630925,298.67113596032493,177.37119139295112,0.7338415561268178,814
135000,-92392.81641752954,29038.75,-63354.06641752954,296.6205656288557,177.8089494584851,0.7320348694499275,814
136000,-92690.15978440738,28618.08203125,-64072.077753157384,292.32359104032946,177.54758432089682,0.7331124870086512,814
137000,-93103.04639434739,29221.849609375,-63881.19678497239,298.4908634102421,177.41671004920073,0.7336532791515218,814
138000,-92573.73374862535,29459.99609375,-63113.73765487535,300.9234455598814,178.61785468419652,0.7287197090906903,814
139000,-93553.10722465446,29166.6328125,-64386.474412154465,297.926843350106,176.91387194925372,0.7357385244567304,814
140000,-93501.93202030155,29141.4453125,-64360.48670780155,297.66956194175424,176.45855644865978,0.7376369484340722,814
141000,-93351.55209681086,29141.517578125,-64210.03451868586,297.67030010956665,176.4091401387361,0.737843577727919,814
142000,-92974.14424742467,29577.16796875,-63396.97627867467,302.12031484104165,176.72454666027784,0.7365267223125791,814
143000,-93235.45411859089,29546.06640625,-63689.38771234089,301.8026233749596,176.63240379931065,0.7369109421834119,814
144000,-92956.83148181354,29752.578125,-63204.25335681354,303.9120675770899,177.0502183525329,0.735171932093857,814
145000,-93070.48374158714,29143.619140625,-63926.864600962144,297.6917668275712,176.26801218129734,0.7384343278915219,814
146000,-92868.49299078932,29067.75390625,-63800.739084539324,296.91683027789605,177.639263336182,0.7327341301654625,814
147000,-93047.68612525778,28941.73046875,-64105.95565650778,295.6295454149546,177.95259198616,0.7314439742130536,814
148000,-92947.77968557924,28788.18359375,-64159.59609182924,294.06111836788665,177.33337438597167,0.7339980505901186,815
149000,-92830.18791936155,28918.96484375,-63911.223075611546,295.39700260355966,178.687317818212,0.7284364256689547,815
150000,-93082.04180523157,29028.9453125,-64053.096492731565,296.52041421214307,178.65824244395066,0.7285549735815067,815
151000,-92694.2568058189,29298.0625,-63396.194305818906,299.26935114560945,177.70896662623608,0.7324467277874224,815
152000,-93637.26287880901,29389.1015625,-64248.16131630901,300.19928298541214,177.28061522252565,0.7342164902828708,816
153000,-93198.93646702639,29439.025390625,-63759.91107640139,300.7092372409085,177.9051269404721,0.7316391232919545,816
154000,-92834.75572177401,29052.818359375,-63781.93736239901,296.7642689465014,177.74706784920554,0.7322897231379147,816
155000,-93240.08438925579,29273.5625,-63966.52188925579,299.01909230671635,177.2432379713433,0.7343713226730576,816
156000,-92545.44119164054,29052.79296875,-63492.64822289054,296.7640095902429,177.60858469394083,0.732860696616493,816
157000,-92957.18527292198,29546.369140625,-63410.81613229698,301.80571569957914,178.1388153412179,0.7306793348465352,816
158000,-92878.96279705648,28632.404296875,-64246.558500181476,292.4698879205593,176.2675468914957,0.7384362771213602,817
159000,-93091.60092496246,29312.61328125,-63778.98764371246,299.41798223216506,177.04484126303575,0.7351942602523419,817
160000,-92703.40603383654,29240.80078125,-63462.60525258654,298.68444293142994,177.58526808461266,0.7329569198378181,817
161000,-93342.07526209595,28899.982421875,-64442.092840220954,295.2031038746692,177.65503021286747,0.732669100041296,817
162000,-93058.55413535619,28805.4921875,-64253.061947856186,294.2379195342029,177.6752177670295,0.7325858537826124,817
163000,-93315.25739646485,29304.705078125,-64010.55231833985,299.3372027329082,178.58100933478627,0.7288700606448874,817
164000,-93223.31390560098,29200.099609375,-64023.21429622598,298.26869484918393,177.7672817116711,0.7322064547006303,817
165000,-92597.49994039349,29571.79296875,-63025.70697164349,302.0654111161825,177.75347820391775,0.7322633144458045,817
166000,-92843.17540604502,29213.21484375,-63629.96056229502,298.40266233189817,177.8963445868808,0.7316752427158635,817
167000,-93217.44514939465,29154.556640625,-64062.888508769654,297.8034895235056,177.19125094084717,0.7345867835614738,817
168000,-93310.6856738748,28647.95703125,-64662.7286426248,292.62875360408174,178.44724520503283,0.729416421947655,817
169000,-93147.86446756087,29088.966796875,-64058.89767068587,297.13351245656463,177.22562562038928,0.7344443031205533,817
170000,-93262.99084576702,29109.44921875,-64153.541627017024,297.3427331551832,177.52147595773107,0.7332203070171821,816
171000,-92656.06481231644,29026.169921875,-63629.89489044144,296.49206457804974,177.95770832338462,0.7314229449805003,816
172000,-93167.44489544103,29356.666015625,-63810.77887981603,299.86796534052235,177.6457361787523,0.7327074316768163,816
173000,-93131.94554322562,28792.63671875,-64339.30882447562,294.1066054655171,178.15570184259852,0.73061007735172,815
174000,-92431.54430281447,29436.24609375,-62995.298209064465,300.68084770585233,178.68297786542973,0.7284541183430419,815
175000,-93038.44950133795,29227.232421875,-63811.21707946295,298.545846937027,177.15445895157373,0.7347393448304429,815
176000,-92872.97416116396,28775.1875,-64097.78666116396,293.92836786453887,178.77299747528065,0.7280873115184452,815
177000,-92858.7220737554,29578.90234375,-63279.8197300054,302.1380308685398,178.41188407750576,0.7295609918413601,815
178000,-93228.06454662938,29202.021484375,-64026.04306225438,298.2883261228982,177.53243943097493,0.7331750271728696,814
179000,-92988.3868396173,29377.70703125,-63610.679808367306,300.0828918768262,177.93555808370627,0.7315139958851764,814
180000,-92276.61583289853,29705.486328125,-62571.12950477353,303.4310415196479,178.30446757243246,0.7300005034982936,814
181000,-92321.52406631957,29085.55078125,-63235.97328506957,297.09861906456655,178.79444371610072,0.727999978067269,814
182000,-92803.66065863962,29178.15234375,-63625.50831488962,298.04451128950274,178.7307847272874,0.7282592716328994,814
183000,-92814.22738426388,29239.015625,-63575.21175926388,298.6662081914149,178.48589925018294,0.7292584548733615,814
184000,-92911.74978780892,29183.8203125,-63727.92947530892,298.10240758657443,178.12441743810828,0.7307383960938287,814
185000,-92990.08530152965,28873.3203125,-64116.764989029645,294.9307598528476,176.42180613918788,0.7377906050977585,814
186000,-92904.36673334715,29445.91796875,-63458.44876459715,300.77964248982863,177.8867816860897,0.7317145763734352,814
187000,-92780.72600531412,29128.154296875,-63652.57170843912,297.5337989157125,176.8214733238794,0.7361229869714738,814
188000,-92438.97170791449,29469.25,-62969.72170791449,301.01797094083446,177.95450657849514,0.7314361046903676,814
189000,-93173.87954628095,29389.228515625,-63784.65103065595,300.2005797667042,176.73501844882523,0.7364830821095041,813
190000,-93257.48050591783,29507.9296875,-63749.55081841783,301.41307027481395,176.1171880082415,0.7390667122040345,813
191000,-93241.01376273393,29254.984375,-63986.02938773393,298.8293233274792,176.29059465847786,0.7383397359117781,813
192000,-92631.06230369036,29005.94140625,-63625.120897440356,296.2854374420153,178.0244882458029,0.7311485761675238,813
193000,-92653.6774971007,29168.0234375,-63485.654059600696,297.94104809287484,178.53829535216022,0.7290444374812162,813
194000,-93689.45992154893,29327.109375,-64362.35054654893,299.566054705241,175.90216492680452,0.7399701485085949,813
195000,-92882.3868090985,29232.44140625,-63649.945402848505,298.5990548709658,178.10834869397289,0.7308043225279508,813
196000,-92777.2274018979,29718.466796875,-63058.76060502289,303.5636324191444,178.4448142677682,0.72942635872037,813
197000,-93136.35192492494,29010.57421875,-64125.77770617494,296.3327599839361,177.89286163160168,0.7316895681481818,813
198000,-92907.40529429232,29247.333984375,-63660.071309917315,298.7511772917693,178.05692238680865,0.7310153930500258,813
199000,-93255.67917089417,28718.912109375,-64536.767061519175,293.35353464347486,176.7741130849001,0.7363202045389825,813
200000,-92505.73062830698,29110.626953125,-63395.10367518198,297.3547632954776,177.38128126919221,0.7337998134444507,812
