z_angstrom,LiA_number_density_per_nm3,PF6_number_density_per_nm3,ECA_number_density_per_nm3,DMC_number_density_per_nm3
5.942404,1.1375311927e+00,2.6858375384e-01,1.2007273701e+00,2.6463399275e+00
6.109795,1.5325073013e+00,3.8707658641e-01,1.1770288036e+00,2.5357466171e+00
6.277187,1.5720049122e+00,3.7917706424e-01,1.0980335819e+00,2.3382585628e+00
6.444579,1.3824163800e+00,3.9497610858e-01,1.1375311927e+00,2.4646509175e+00
6.611970,1.3982154244e+00,4.0287563075e-01,1.3350192470e+00,2.6305408831e+00
6.779362,1.3982154244e+00,5.6876559636e-01,1.4298135131e+00,3.2309045682e+00
6.946753,1.1691292814e+00,6.3986129590e-01,1.6667991782e+00,4.0050577410e+00
7.114145,8.6104791671e-01,6.5566034024e-01,2.1407705085e+00,5.0398951455e+00
7.281537,6.2406225156e-01,9.4794266059e-01,2.3540576071e+00,5.7192540523e+00
7.448928,4.4237324161e-01,1.0743350153e+00,2.5910432723e+00,6.6276991020e+00
7.616320,4.4237324161e-01,1.2639235475e+00,3.0808136469e+00,6.4539096142e+00
7.783712,2.5278470949e-01,1.4535120796e+00,3.4678902333e+00,6.5013067472e+00
7.951103,2.2908614298e-01,1.4772106461e+00,3.3098997899e+00,6.3828139147e+00
8.118495,2.4488518732e-01,1.3745168579e+00,3.2072060017e+00,6.2406225156e+00
8.285887,2.3698566515e-01,1.2876221140e+00,2.8991246370e+00,6.0273354169e+00
8.453278,2.6858375384e-01,9.9533979362e-01,2.9465217700e+00,5.8772444957e+00
8.620670,2.0538757646e-01,8.6104791671e-01,2.7174356270e+00,5.9799382839e+00
8.788062,3.1598088686e-01,7.7415317282e-01,2.2197657302e+00,5.6876559636e+00
8.955453,3.7127754207e-01,8.5314839453e-01,2.1565695529e+00,5.7903497518e+00
9.122845,4.5817228595e-01,5.5296655201e-01,2.0380767203e+00,5.9641392396e+00
9.290237,5.2136846333e-01,5.2136846333e-01,1.7299953556e+00,5.4111726876e+00
9.457628,6.5566034024e-01,5.3716750767e-01,1.6825982226e+00,5.3479765102e+00
9.625020,9.1634457191e-01,4.1867467510e-01,1.4377130352e+00,4.9530004016e+00
9.792412,9.6374170494e-01,4.8977037464e-01,1.4614116017e+00,4.6923161699e+00
9.959803,1.1217321484e+00,4.7397133030e-01,1.3745168579e+00,4.3921343274e+00
10.127195,1.3350192470e+00,3.9497610858e-01,1.4614116017e+00,4.1156510514e+00
10.294586,1.4851101683e+00,4.8187085247e-01,1.6431006117e+00,4.2104453175e+00
10.461978,1.6194020452e+00,5.2136846333e-01,1.5878039565e+00,3.6495792433e+00
10.629370,1.5088087348e+00,5.2926798550e-01,1.6036030008e+00,3.8944644306e+00
10.796761,1.4535120796e+00,6.1616272939e-01,1.8168900995e+00,4.2420434062e+00
10.964153,1.2402249809e+00,5.8456464070e-01,1.9511819764e+00,4.3368376722e+00
11.131545,1.1612297592e+00,6.7935890676e-01,1.9827800651e+00,4.4553305048e+00
11.298936,8.1365078368e-01,5.8456464070e-01,2.3698566515e+00,4.6449190369e+00
11.466328,9.7164122711e-01,8.6104791671e-01,2.5910432723e+00,4.6923161699e+00
11.633720,7.0305747327e-01,7.3465556196e-01,2.4409523510e+00,4.7081152143e+00
11.801111,7.2675603979e-01,8.6104791671e-01,2.6937370605e+00,5.0714932342e+00
11.968503,9.4004313842e-01,8.5314839453e-01,2.3619571293e+00,5.0635937120e+00
12.135895,9.6374170494e-01,7.6625365065e-01,2.3698566515e+00,5.3953736432e+00
12.303286,9.1634457191e-01,7.6625365065e-01,2.4488518732e+00,5.1267898894e+00
12.470678,8.2155030585e-01,8.5314839453e-01,2.4567513954e+00,5.7824502296e+00
12.638070,8.7684696105e-01,8.4524887236e-01,2.1802681194e+00,5.9167421065e+00
12.805461,7.3465556196e-01,9.2424409408e-01,2.1407705085e+00,5.5296655201e+00
12.972853,7.8995221716e-01,9.6374170494e-01,1.9274834099e+00,5.1267898894e+00
13.140245,7.6625365065e-01,1.0585359710e+00,2.0538757646e+00,5.1425889337e+00
13.307636,8.6894743888e-01,8.7684696105e-01,2.0538757646e+00,4.9845984903e+00
13.475028,7.0305747327e-01,8.5314839453e-01,1.9037848434e+00,5.5375650423e+00
13.642419,7.8205269499e-01,7.7415317282e-01,1.6352010895e+00,4.9924980125e+00
13.809811,6.8725842893e-01,1.0269378823e+00,2.0617752868e+00,4.6923161699e+00
13.977203,7.5835412848e-01,8.1365078368e-01,1.7615934443e+00,5.1504884559e+00
14.144594,6.7145938459e-01,7.5045460630e-01,1.9827800651e+00,4.3605362387e+00
14.311986,6.7145938459e-01,8.4524887236e-01,1.9748805429e+00,4.4000338496e+00
14.479378,7.2675603979e-01,9.2424409408e-01,2.0459762424e+00,4.5185266822e+00
14.646769,7.0305747327e-01,8.2944982802e-01,2.0775743311e+00,4.3131391057e+00
14.814161,8.2944982802e-01,7.2675603979e-01,2.2197657302e+00,4.4474309826e+00
14.981553,7.8205269499e-01,8.8474648322e-01,2.3856556958e+00,4.6212204704e+00
15.148944,7.4255508413e-01,8.5314839453e-01,2.2750623854e+00,4.2183448396e+00
15.316336,6.0036368504e-01,7.8205269499e-01,2.5436461393e+00,4.2341438840e+00
15.483728,5.3716750767e-01,7.7415317282e-01,2.3461580850e+00,4.5738233374e+00
15.651119,7.5045460630e-01,8.2155030585e-01,2.2908614298e+00,4.2578424505e+00
15.818511,6.5566034024e-01,6.0826320721e-01,2.4488518732e+00,4.4000338496e+00
15.985903,6.8725842893e-01,5.6876559636e-01,2.7964308488e+00,4.3684357609e+00
16.153294,5.6086607418e-01,6.2406225156e-01,2.4014547402e+00,4.3684357609e+00
16.320686,4.7397133030e-01,5.9246416287e-01,2.2908614298e+00,4.6449190369e+00
16.488078,5.6086607418e-01,6.7935890676e-01,2.6858375384e+00,4.4474309826e+00
16.655469,6.5566034024e-01,5.6876559636e-01,2.4962490062e+00,4.6291199926e+00
16.822861,5.2136846333e-01,6.0826320721e-01,2.5910432723e+00,4.7950099582e+00
16.990252,4.6607180813e-01,5.3716750767e-01,2.3619571293e+00,4.4553305048e+00
17.157644,5.6876559636e-01,4.8977037464e-01,2.5910432723e+00,4.4474309826e+00
17.325036,4.5027276378e-01,4.0287563075e-01,2.5910432723e+00,4.8740051799e+00
17.492427,5.0556941898e-01,5.1346894116e-01,2.6226413610e+00,4.5501247709e+00
17.659819,6.5566034024e-01,4.2657419727e-01,2.2750623854e+00,4.7555123473e+00
17.827211,6.1616272939e-01,5.6876559636e-01,2.5278470949e+00,4.5264262043e+00
17.994602,5.2926798550e-01,5.2136846333e-01,2.5357466171e+00,4.7555123473e+00
18.161994,5.6876559636e-01,4.7397133030e-01,2.4093542623e+00,4.7318137808e+00
18.329386,5.8456464070e-01,5.9246416287e-01,2.6068423166e+00,4.5264262043e+00
18.496777,7.0305747327e-01,5.6086607418e-01,2.5436461393e+00,4.0998520071e+00
18.664169,6.0036368504e-01,4.7397133030e-01,2.7095361049e+00,4.4632300270e+00
18.831561,6.3196177373e-01,5.9246416287e-01,2.8280289374e+00,4.8108090025e+00
18.998952,6.7145938459e-01,5.2926798550e-01,2.6779380162e+00,4.5264262043e+00
19.166344,6.7935890676e-01,4.9766989681e-01,2.6226413610e+00,4.4158328939e+00
19.333736,6.9515795110e-01,5.1346894116e-01,2.8201294153e+00,4.9056032686e+00
19.501127,8.2944982802e-01,6.5566034024e-01,2.7095361049e+00,4.4632300270e+00
19.668519,7.8205269499e-01,7.5045460630e-01,2.6068423166e+00,4.7318137808e+00
19.835911,6.7145938459e-01,6.0826320721e-01,2.6858375384e+00,4.2973400614e+00
20.003302,6.2406225156e-01,5.6876559636e-01,2.6700384940e+00,4.7318137808e+00
20.170694,6.5566034024e-01,6.6355986242e-01,3.0334165139e+00,4.7081152143e+00
20.338085,5.6876559636e-01,6.5566034024e-01,2.5989427945e+00,4.2657419727e+00
20.505477,6.1616272939e-01,6.2406225156e-01,2.7016365827e+00,4.7239142586e+00
20.672869,5.3716750767e-01,5.3716750767e-01,2.4962490062e+00,4.5975219039e+00
20.840260,5.2926798550e-01,6.9515795110e-01,2.7253351492e+00,4.3605362387e+00
21.007652,5.9246416287e-01,6.2406225156e-01,2.5278470949e+00,4.7792109138e+00
21.175044,5.4506702984e-01,4.6607180813e-01,2.4251533067e+00,4.6291199926e+00
21.342435,5.2926798550e-01,6.0826320721e-01,2.5989427945e+00,4.9530004016e+00
21.509827,4.7397133030e-01,6.0826320721e-01,2.4646509175e+00,4.3447371944e+00
21.677219,4.3447371944e-01,7.4255508413e-01,2.6542394497e+00,4.6765171256e+00
21.844610,5.3716750767e-01,7.5835412848e-01,2.3303590406e+00,4.6686176034e+00
22.012002,4.5817228595e-01,7.7415317282e-01,2.2039666859e+00,4.8266080469e+00
22.179394,5.0556941898e-01,7.5835412848e-01,2.2592633411e+00,4.5738233374e+00
22.346785,5.1346894116e-01,6.6355986242e-01,2.0933733755e+00,4.2973400614e+00
22.514177,4.2657419727e-01,7.5835412848e-01,2.1723685972e+00,4.5738233374e+00
22.681569,5.0556941898e-01,7.3465556196e-01,2.4409523510e+00,4.3842348052e+00
22.848960,6.4776081807e-01,5.1346894116e-01,2.1881676415e+00,4.3447371944e+00
23.016352,5.0556941898e-01,6.0036368504e-01,2.1407705085e+00,4.1946462731e+00
23.183744,5.8456464070e-01,6.2406225156e-01,2.3303590406e+00,4.5817228595e+00
23.351135,5.8456464070e-01,6.8725842893e-01,2.3619571293e+00,4.7792109138e+00
23.518527,5.2136846333e-01,7.5045460630e-01,2.4014547402e+00,4.7002156921e+00
23.685918,6.9515795110e-01,5.6876559636e-01,2.4093542623e+00,4.7239142586e+00
23.853310,7.7415317282e-01,6.7935890676e-01,2.2355647746e+00,4.7081152143e+00
24.020702,7.2675603979e-01,5.2136846333e-01,2.4093542623e+00,4.6212204704e+00
24.188093,5.6876559636e-01,6.6355986242e-01,2.4093542623e+00,4.6212204704e+00
24.355485,7.5835412848e-01,7.6625365065e-01,2.2118662081e+00,4.7081152143e+00
24.522877,7.1885651762e-01,7.4255508413e-01,2.3856556958e+00,4.9687994459e+00
24.690268,8.2155030585e-01,7.0305747327e-01,2.4488518732e+00,5.1978855889e+00
24.857660,7.8995221716e-01,7.0305747327e-01,2.4883494841e+00,5.2689812885e+00
25.025052,8.2155030585e-01,7.8205269499e-01,2.4804499619e+00,5.1504884559e+00
25.192443,7.8995221716e-01,5.7666511853e-01,2.2513638189e+00,5.0319956233e+00
25.359835,7.4255508413e-01,6.9515795110e-01,2.3777561737e+00,4.8345075690e+00
25.527227,7.3465556196e-01,4.3447371944e-01,2.3145599963e+00,4.8582061355e+00
25.694618,6.7145938459e-01,4.5027276378e-01,2.2355647746e+00,5.0477946677e+00
25.862010,7.3465556196e-01,5.7666511853e-01,2.4014547402e+00,4.9845984903e+00
26.029402,7.1885651762e-01,4.7397133030e-01,2.2671628633e+00,4.8740051799e+00
26.196793,7.7415317282e-01,4.1867467510e-01,2.0222776759e+00,5.0635937120e+00
26.364185,6.3986129590e-01,3.6337801989e-01,2.0459762424e+00,4.9845984903e+00
26.531577,6.8725842893e-01,3.9497610858e-01,2.1960671637e+00,4.8266080469e+00
26.698968,5.8456464070e-01,2.6858375384e-01,2.1012728977e+00,5.0477946677e+00
26.866360,5.6876559636e-01,2.9228232035e-01,2.2039666859e+00,4.7555123473e+00
27.033751,6.0826320721e-01,3.0018184252e-01,2.3066604741e+00,4.5738233374e+00
27.201143,5.5296655201e-01,2.4488518732e-01,2.2987609519e+00,4.7713113917e+00
27.368535,4.9766989681e-01,3.6337801989e-01,2.4172537845e+00,4.9451008794e+00
27.535926,5.2136846333e-01,2.9228232035e-01,2.4172537845e+00,4.4395314605e+00
27.703318,3.0808136469e-01,3.0808136469e-01,2.4804499619e+00,4.7397133030e+00
27.870710,4.4237324161e-01,4.0287563075e-01,2.7885313266e+00,4.9845984903e+00
28.038101,3.7127754207e-01,4.5817228595e-01,2.8754260705e+00,4.6212204704e+00
28.205493,4.1077515292e-01,4.0287563075e-01,2.5989427945e+00,4.6607180813e+00
28.372885,4.8977037464e-01,5.9246416287e-01,2.6068423166e+00,4.4553305048e+00
28.540276,3.9497610858e-01,5.5296655201e-01,2.8596270261e+00,4.7713113917e+00
28.707668,4.6607180813e-01,5.1346894116e-01,2.7648327601e+00,4.5738233374e+00
28.875060,4.5027276378e-01,6.3196177373e-01,2.7569332379e+00,4.5738233374e+00
29.042451,4.8977037464e-01,6.2406225156e-01,2.7648327601e+00,4.6212204704e+00
29.209843,5.5296655201e-01,5.7666511853e-01,2.4330528289e+00,4.3526367166e+00
29.377235,5.4506702984e-01,6.2406225156e-01,2.4567513954e+00,4.3210386279e+00
29.544626,4.5817228595e-01,6.7935890676e-01,2.1486700307e+00,4.4790290713e+00
29.712018,4.8187085247e-01,8.0575126151e-01,2.1091724198e+00,4.1709477066e+00
29.879410,5.2136846333e-01,7.8205269499e-01,1.8089905773e+00,4.3289381500e+00
30.046801,5.4506702984e-01,6.9515795110e-01,1.6825982226e+00,4.3447371944e+00
30.214193,4.3447371944e-01,7.6625365065e-01,1.6431006117e+00,4.5659238152e+00
30.381584,3.8707658641e-01,5.7666511853e-01,1.7457943999e+00,4.8661056577e+00
30.548976,3.7127754207e-01,5.4506702984e-01,1.9195838877e+00,5.1583879781e+00
30.716368,4.3447371944e-01,4.6607180813e-01,1.9116843655e+00,5.5612636088e+00
30.883759,2.4488518732e-01,4.7397133030e-01,1.9985791094e+00,5.4190722097e+00
31.051151,3.5547849772e-01,5.2136846333e-01,2.0854738533e+00,5.4348712541e+00
31.218543,3.7917706424e-01,4.4237324161e-01,2.1802681194e+00,5.4348712541e+00
31.385934,4.4237324161e-01,5.0556941898e-01,2.2355647746e+00,5.3874741210e+00
31.553326,4.2657419727e-01,4.8187085247e-01,2.8043303709e+00,5.2136846333e+00
31.720718,4.2657419727e-01,6.4776081807e-01,3.1045122134e+00,4.7476128251e+00
31.888109,4.1077515292e-01,7.5045460630e-01,3.3177993121e+00,4.5501247709e+00
32.055501,4.4237324161e-01,7.5045460630e-01,3.4757897555e+00,4.1314500958e+00
32.222893,5.4506702984e-01,7.5045460630e-01,3.8628663419e+00,4.4553305048e+00
32.390284,6.7145938459e-01,7.9785173933e-01,3.7601725537e+00,4.2815410170e+00
32.557676,8.6104791671e-01,8.5314839453e-01,3.6969763763e+00,4.5422252487e+00
32.725068,8.5314839453e-01,8.6894743888e-01,3.1993064795e+00,4.2499429283e+00
32.892459,1.0427369267e+00,5.4506702984e-01,2.3224595185e+00,4.1630481844e+00
33.059851,1.4693111239e+00,5.3716750767e-01,2.2750623854e+00,3.4836892777e+00
33.227243,1.8247896216e+00,5.5296655201e-01,1.6667991782e+00,2.6542394497e+00
33.394634,2.3777561737e+00,4.6607180813e-01,1.2402249809e+00,2.4172537845e+00
33.562026,2.2434642967e+00,4.0287563075e-01,1.0980335819e+00,2.1802681194e+00
33.729417,2.0775743311e+00,2.2118662081e-01,9.0054552756e-01,2.4488518732e+00
33.896809,1.5009092126e+00,1.8958853212e-01,7.8205269499e-01,2.6542394497e+00
34.064201,1.3745168579e+00,2.8438279818e-01,6.3986129590e-01,3.7996701645e+00
34.231592,9.7164122711e-01,2.5278470949e-01,8.3734935019e-01,5.3637755545e+00
34.398984,5.2136846333e-01,1.7378948778e-01,6.8725842893e-01,7.3860532305e+00
34.566376,3.7127754207e-01,1.3429187692e-01,8.7684696105e-01,9.1081490639e+00
34.733767,1.8168900995e-01,7.8995221716e-02,9.7954074928e-01,1.0711752065e+01
34.901159,1.4219139909e-01,7.8995221716e-02,1.0506364488e+00,9.8744027145e+00
35.068551,6.3196177373e-02,8.6894743888e-02,1.4772106461e+00,9.2266418965e+00
35.235942,3.9497610858e-02,3.9497610858e-02,1.9590814986e+00,7.4255508413e+00
35.403334,7.8995221716e-03,3.9497610858e-02,2.7806318044e+00,6.0510339835e+00
35.570726,2.3698566515e-02,1.5799044343e-02,3.9971582188e+00,5.0714932342e+00
35.738117,0.0000000000e+00,0.0000000000e+00,6.2485220378e+00,4.5501247709e+00
35.905509,0.0000000000e+00,0.0000000000e+00,7.9311202603e+00,4.9845984903e+00
36.072901,0.0000000000e+00,0.0000000000e+00,9.4320294729e+00,7.0700723436e+00
36.240292,0.0000000000e+00,0.0000000000e+00,7.8205269499e+00,9.1160485860e+00
36.407684,0.0000000000e+00,0.0000000000e+00,5.6244597862e+00,1.0901340597e+01
36.575075,0.0000000000e+00,0.0000000000e+00,3.4283926225e+00,1.2173163666e+01
36.742467,0.0000000000e+00,0.0000000000e+00,1.9827800651e+00,8.9027614874e+00
36.909859,0.0000000000e+00,0.0000000000e+00,4.8977037464e-01,2.8359284596e+00
37.077250,0.0000000000e+00,0.0000000000e+00,4.7397133030e-02,2.6858375384e-01
37.244642,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.412034,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.579425,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.746817,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.914209,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.081600,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.248992,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.416384,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.583775,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.751167,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.918559,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.085950,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.253342,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.420734,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.588125,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.755517,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.922908,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
40.090300,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
