z_angstrom,LiA_number_density_per_nm3,PF6_number_density_per_nm3,ECA_number_density_per_nm3,DMC_number_density_per_nm3
5.942404,3.9497610858e-01,0.0000000000e+00,1.5799044343e+00,1.5799044343e+00
6.109795,1.3824163800e+00,1.9748805429e-01,9.8744027145e-01,1.7773924886e+00
6.277187,1.9748805429e-01,3.9497610858e-01,9.8744027145e-01,1.9748805429e+00
6.444579,1.5799044343e+00,3.9497610858e-01,1.7773924886e+00,2.3698566515e+00
6.611970,7.8995221716e-01,1.9748805429e-01,1.3824163800e+00,2.7648327601e+00
6.779362,1.7773924886e+00,1.9748805429e-01,9.8744027145e-01,3.1598088686e+00
6.946753,1.3824163800e+00,0.0000000000e+00,5.9246416287e-01,4.7397133030e+00
7.114145,1.1849283257e+00,0.0000000000e+00,1.1849283257e+00,2.9623208144e+00
7.281537,5.9246416287e-01,0.0000000000e+00,1.7773924886e+00,4.5422252487e+00
7.448928,5.9246416287e-01,7.8995221716e-01,1.1849283257e+00,6.3196177373e+00
7.616320,9.8744027145e-01,7.8995221716e-01,1.7773924886e+00,8.0970102259e+00
7.783712,5.9246416287e-01,1.1849283257e+00,2.3698566515e+00,6.1221296830e+00
7.951103,0.0000000000e+00,5.9246416287e-01,3.3572969229e+00,5.5296655201e+00
8.118495,1.9748805429e-01,9.8744027145e-01,2.9623208144e+00,7.8995221716e+00
8.285887,1.9748805429e-01,1.7773924886e+00,2.7648327601e+00,5.7271535744e+00
8.453278,0.0000000000e+00,9.8744027145e-01,1.7773924886e+00,7.8995221716e+00
8.620670,0.0000000000e+00,7.8995221716e-01,1.9748805429e+00,9.0844504974e+00
8.788062,0.0000000000e+00,1.1849283257e+00,2.5673447058e+00,6.1221296830e+00
8.955453,1.9748805429e-01,1.7773924886e+00,2.5673447058e+00,7.3070580087e+00
9.122845,5.9246416287e-01,1.9748805429e+00,1.7773924886e+00,8.4919863345e+00
9.290237,0.0000000000e+00,1.9748805429e-01,1.9748805429e+00,5.7271535744e+00
9.457628,1.9748805429e-01,1.1849283257e+00,2.5673447058e+00,4.1472491401e+00
9.625020,0.0000000000e+00,1.5799044343e+00,2.9623208144e+00,5.3321774658e+00
9.792412,3.9497610858e-01,3.9497610858e-01,2.7648327601e+00,4.3447371944e+00
9.959803,5.9246416287e-01,1.9748805429e-01,1.9748805429e+00,3.5547849772e+00
10.127195,5.9246416287e-01,5.9246416287e-01,1.5799044343e+00,4.1472491401e+00
10.294586,5.9246416287e-01,3.9497610858e-01,1.5799044343e+00,2.5673447058e+00
10.461978,3.9497610858e-01,0.0000000000e+00,1.7773924886e+00,2.9623208144e+00
10.629370,9.8744027145e-01,0.0000000000e+00,1.5799044343e+00,2.7648327601e+00
10.796761,7.8995221716e-01,1.9748805429e-01,1.7773924886e+00,1.9748805429e+00
10.964153,1.1849283257e+00,1.9748805429e-01,2.9623208144e+00,2.9623208144e+00
11.131545,1.1849283257e+00,1.9748805429e-01,2.9623208144e+00,3.1598088686e+00
11.298936,1.1849283257e+00,3.9497610858e-01,1.7773924886e+00,4.5422252487e+00
11.466328,1.7773924886e+00,9.8744027145e-01,2.3698566515e+00,4.7397133030e+00
11.633720,9.8744027145e-01,7.8995221716e-01,2.3698566515e+00,5.1346894116e+00
11.801111,1.3824163800e+00,7.8995221716e-01,2.1723685972e+00,4.3447371944e+00
11.968503,1.5799044343e+00,0.0000000000e+00,1.7773924886e+00,4.9372013573e+00
12.135895,1.1849283257e+00,1.3824163800e+00,1.5799044343e+00,6.1221296830e+00
12.303286,9.8744027145e-01,0.0000000000e+00,2.7648327601e+00,4.7397133030e+00
12.470678,3.9497610858e-01,3.9497610858e-01,1.5799044343e+00,3.9497610858e+00
12.638070,9.8744027145e-01,5.9246416287e-01,3.7522730315e+00,6.1221296830e+00
12.805461,1.9748805429e-01,9.8744027145e-01,2.3698566515e+00,5.3321774658e+00
12.972853,5.9246416287e-01,1.5799044343e+00,2.5673447058e+00,3.7522730315e+00
13.140245,9.8744027145e-01,9.8744027145e-01,1.7773924886e+00,4.9372013573e+00
13.307636,1.9748805429e-01,1.3824163800e+00,1.7773924886e+00,3.5547849772e+00
13.475028,7.8995221716e-01,1.7773924886e+00,1.5799044343e+00,5.3321774658e+00
13.642419,3.9497610858e-01,1.1849283257e+00,2.1723685972e+00,7.7020341173e+00
13.809811,5.9246416287e-01,7.8995221716e-01,1.3824163800e+00,5.5296655201e+00
13.977203,5.9246416287e-01,7.8995221716e-01,1.7773924886e+00,5.1346894116e+00
14.144594,3.9497610858e-01,1.7773924886e+00,1.3824163800e+00,5.5296655201e+00
14.311986,5.9246416287e-01,1.7773924886e+00,1.5799044343e+00,5.3321774658e+00
14.479378,5.9246416287e-01,1.3824163800e+00,1.3824163800e+00,5.3321774658e+00
14.646769,1.3824163800e+00,7.8995221716e-01,1.9748805429e+00,3.7522730315e+00
14.814161,1.1849283257e+00,1.1849283257e+00,1.1849283257e+00,3.7522730315e+00
14.981553,7.8995221716e-01,2.1723685972e+00,3.7522730315e+00,4.1472491401e+00
15.148944,3.9497610858e-01,9.8744027145e-01,2.3698566515e+00,4.5422252487e+00
15.316336,1.5799044343e+00,9.8744027145e-01,1.5799044343e+00,4.9372013573e+00
15.483728,9.8744027145e-01,1.1849283257e+00,2.1723685972e+00,3.7522730315e+00
15.651119,5.9246416287e-01,5.9246416287e-01,2.5673447058e+00,3.7522730315e+00
15.818511,7.8995221716e-01,1.1849283257e+00,1.9748805429e+00,3.7522730315e+00
15.985903,0.0000000000e+00,5.9246416287e-01,2.7648327601e+00,4.9372013573e+00
16.153294,1.5799044343e+00,0.0000000000e+00,2.7648327601e+00,4.7397133030e+00
16.320686,3.9497610858e-01,1.9748805429e-01,1.5799044343e+00,4.3447371944e+00
16.488078,9.8744027145e-01,3.9497610858e-01,1.5799044343e+00,4.5422252487e+00
16.655469,1.5799044343e+00,1.9748805429e-01,2.1723685972e+00,3.5547849772e+00
16.822861,5.9246416287e-01,7.8995221716e-01,1.7773924886e+00,3.9497610858e+00
16.990252,5.9246416287e-01,1.9748805429e-01,2.1723685972e+00,6.5171057916e+00
17.157644,3.9497610858e-01,0.0000000000e+00,1.1849283257e+00,4.5422252487e+00
17.325036,5.9246416287e-01,5.9246416287e-01,2.5673447058e+00,5.9246416287e+00
17.492427,1.9748805429e-01,1.3824163800e+00,2.9623208144e+00,4.7397133030e+00
17.659819,9.8744027145e-01,3.9497610858e-01,1.7773924886e+00,7.3070580087e+00
17.827211,7.8995221716e-01,5.9246416287e-01,3.3572969229e+00,5.7271535744e+00
17.994602,5.9246416287e-01,1.1849283257e+00,1.1849283257e+00,4.7397133030e+00
18.161994,1.1849283257e+00,3.9497610858e-01,3.1598088686e+00,4.9372013573e+00
18.329386,1.3824163800e+00,0.0000000000e+00,1.7773924886e+00,4.5422252487e+00
18.496777,1.9748805429e-01,0.0000000000e+00,2.9623208144e+00,4.9372013573e+00
18.664169,7.8995221716e-01,5.9246416287e-01,3.1598088686e+00,5.9246416287e+00
18.831561,7.8995221716e-01,7.8995221716e-01,2.1723685972e+00,3.1598088686e+00
18.998952,9.8744027145e-01,0.0000000000e+00,1.3824163800e+00,3.9497610858e+00
19.166344,1.3824163800e+00,3.9497610858e-01,1.3824163800e+00,3.9497610858e+00
19.333736,1.1849283257e+00,5.9246416287e-01,1.9748805429e+00,4.9372013573e+00
19.501127,7.8995221716e-01,1.9748805429e-01,3.3572969229e+00,4.7397133030e+00
19.668519,1.1849283257e+00,7.8995221716e-01,3.7522730315e+00,4.7397133030e+00
19.835911,1.1849283257e+00,7.8995221716e-01,1.5799044343e+00,4.5422252487e+00
20.003302,7.8995221716e-01,7.8995221716e-01,2.5673447058e+00,3.7522730315e+00
20.170694,5.9246416287e-01,3.9497610858e-01,3.9497610858e+00,5.1346894116e+00
20.338085,1.9748805429e-01,5.9246416287e-01,2.3698566515e+00,4.5422252487e+00
20.505477,1.9748805429e-01,3.9497610858e-01,1.7773924886e+00,5.3321774658e+00
20.672869,3.9497610858e-01,7.8995221716e-01,2.1723685972e+00,2.9623208144e+00
20.840260,9.8744027145e-01,3.9497610858e-01,3.1598088686e+00,4.5422252487e+00
21.007652,5.9246416287e-01,9.8744027145e-01,3.1598088686e+00,3.7522730315e+00
21.175044,3.9497610858e-01,1.1849283257e+00,2.1723685972e+00,4.7397133030e+00
21.342435,1.9748805429e-01,5.9246416287e-01,2.7648327601e+00,3.1598088686e+00
21.509827,0.0000000000e+00,9.8744027145e-01,3.3572969229e+00,4.3447371944e+00
21.677219,3.9497610858e-01,7.8995221716e-01,1.9748805429e+00,6.1221296830e+00
21.844610,1.9748805429e-01,9.8744027145e-01,1.5799044343e+00,5.3321774658e+00
22.012002,3.9497610858e-01,3.9497610858e-01,2.9623208144e+00,3.9497610858e+00
22.179394,3.9497610858e-01,3.9497610858e-01,3.1598088686e+00,3.9497610858e+00
22.346785,0.0000000000e+00,7.8995221716e-01,1.5799044343e+00,3.7522730315e+00
22.514177,5.9246416287e-01,7.8995221716e-01,1.3824163800e+00,4.9372013573e+00
22.681569,9.8744027145e-01,1.9748805429e-01,2.3698566515e+00,3.5547849772e+00
22.848960,1.9748805429e-01,1.1849283257e+00,1.5799044343e+00,3.5547849772e+00
23.016352,9.8744027145e-01,1.3824163800e+00,2.1723685972e+00,4.7397133030e+00
23.183744,3.9497610858e-01,7.8995221716e-01,1.9748805429e+00,4.5422252487e+00
23.351135,1.9748805429e-01,5.9246416287e-01,3.1598088686e+00,6.1221296830e+00
23.518527,5.9246416287e-01,9.8744027145e-01,2.3698566515e+00,4.5422252487e+00
23.685918,1.9748805429e-01,9.8744027145e-01,1.7773924886e+00,5.1346894116e+00
23.853310,9.8744027145e-01,9.8744027145e-01,1.7773924886e+00,4.7397133030e+00
24.020702,3.9497610858e-01,9.8744027145e-01,2.1723685972e+00,5.9246416287e+00
24.188093,1.9748805429e-01,7.8995221716e-01,2.1723685972e+00,4.1472491401e+00
24.355485,1.9748805429e-01,3.9497610858e-01,1.3824163800e+00,4.9372013573e+00
24.522877,7.8995221716e-01,5.9246416287e-01,1.1849283257e+00,6.9120819002e+00
24.690268,1.9748805429e-01,1.1849283257e+00,1.1849283257e+00,5.3321774658e+00
24.857660,1.9748805429e-01,0.0000000000e+00,2.5673447058e+00,4.9372013573e+00
25.025052,1.7773924886e+00,1.9748805429e-01,1.7773924886e+00,4.1472491401e+00
25.192443,7.8995221716e-01,5.9246416287e-01,3.1598088686e+00,5.5296655201e+00
25.359835,1.9748805429e-01,3.9497610858e-01,2.1723685972e+00,5.1346894116e+00
25.527227,7.8995221716e-01,3.9497610858e-01,1.5799044343e+00,6.3196177373e+00
25.694618,3.9497610858e-01,3.9497610858e-01,2.7648327601e+00,4.7397133030e+00
25.862010,3.9497610858e-01,0.0000000000e+00,1.5799044343e+00,4.3447371944e+00
26.029402,1.9748805429e-01,1.9748805429e-01,3.3572969229e+00,5.3321774658e+00
26.196793,1.9748805429e-01,3.9497610858e-01,1.5799044343e+00,4.7397133030e+00
26.364185,5.9246416287e-01,0.0000000000e+00,2.5673447058e+00,6.1221296830e+00
26.531577,7.8995221716e-01,1.9748805429e-01,2.3698566515e+00,3.9497610858e+00
26.698968,7.8995221716e-01,3.9497610858e-01,1.5799044343e+00,6.7145938459e+00
26.866360,3.9497610858e-01,0.0000000000e+00,1.3824163800e+00,5.5296655201e+00
27.033751,7.8995221716e-01,0.0000000000e+00,2.7648327601e+00,3.9497610858e+00
27.201143,5.9246416287e-01,5.9246416287e-01,1.5799044343e+00,5.3321774658e+00
27.368535,1.1849283257e+00,7.8995221716e-01,9.8744027145e-01,4.3447371944e+00
27.535926,7.8995221716e-01,1.9748805429e-01,1.7773924886e+00,5.1346894116e+00
27.703318,1.1849283257e+00,1.9748805429e-01,1.3824163800e+00,2.7648327601e+00
27.870710,9.8744027145e-01,5.9246416287e-01,1.7773924886e+00,4.5422252487e+00
28.038101,7.8995221716e-01,1.9748805429e-01,1.5799044343e+00,4.9372013573e+00
28.205493,7.8995221716e-01,0.0000000000e+00,2.3698566515e+00,6.1221296830e+00
28.372885,5.9246416287e-01,3.9497610858e-01,2.9623208144e+00,5.7271535744e+00
28.540276,9.8744027145e-01,3.9497610858e-01,1.1849283257e+00,4.7397133030e+00
28.707668,3.9497610858e-01,5.9246416287e-01,1.3824163800e+00,5.9246416287e+00
28.875060,0.0000000000e+00,9.8744027145e-01,9.8744027145e-01,5.5296655201e+00
29.042451,9.8744027145e-01,3.9497610858e-01,7.8995221716e-01,6.3196177373e+00
29.209843,3.9497610858e-01,9.8744027145e-01,1.5799044343e+00,4.7397133030e+00
29.377235,5.9246416287e-01,1.9748805429e-01,2.1723685972e+00,5.5296655201e+00
29.544626,3.9497610858e-01,3.9497610858e-01,1.3824163800e+00,4.1472491401e+00
29.712018,3.9497610858e-01,7.8995221716e-01,1.5799044343e+00,5.5296655201e+00
29.879410,1.9748805429e-01,5.9246416287e-01,1.3824163800e+00,5.3321774658e+00
30.046801,3.9497610858e-01,1.7773924886e+00,2.5673447058e+00,4.9372013573e+00
30.214193,5.9246416287e-01,7.8995221716e-01,1.5799044343e+00,5.9246416287e+00
30.381584,0.0000000000e+00,7.8995221716e-01,1.1849283257e+00,6.9120819002e+00
30.548976,0.0000000000e+00,9.8744027145e-01,1.9748805429e+00,5.1346894116e+00
30.716368,0.0000000000e+00,1.7773924886e+00,2.1723685972e+00,6.9120819002e+00
30.883759,5.9246416287e-01,3.9497610858e-01,1.9748805429e+00,7.1095699545e+00
31.051151,1.9748805429e-01,5.9246416287e-01,2.3698566515e+00,7.3070580087e+00
31.218543,1.9748805429e-01,5.9246416287e-01,2.3698566515e+00,5.5296655201e+00
31.385934,5.9246416287e-01,3.9497610858e-01,1.7773924886e+00,6.3196177373e+00
31.553326,1.9748805429e-01,0.0000000000e+00,2.5673447058e+00,3.9497610858e+00
31.720718,1.9748805429e-01,3.9497610858e-01,2.9623208144e+00,4.5422252487e+00
31.888109,1.9748805429e-01,3.9497610858e-01,5.5296655201e+00,3.7522730315e+00
32.055501,3.9497610858e-01,3.9497610858e-01,2.3698566515e+00,2.5673447058e+00
32.222893,1.5799044343e+00,5.9246416287e-01,9.8744027145e-01,3.3572969229e+00
32.390284,1.1849283257e+00,1.9748805429e-01,3.5547849772e+00,4.3447371944e+00
32.557676,1.3824163800e+00,0.0000000000e+00,4.3447371944e+00,2.3698566515e+00
32.725068,1.9748805429e+00,9.8744027145e-01,2.9623208144e+00,4.9372013573e+00
32.892459,1.9748805429e+00,3.9497610858e-01,2.1723685972e+00,2.7648327601e+00
33.059851,1.5799044343e+00,0.0000000000e+00,9.8744027145e-01,1.9748805429e+00
33.227243,2.3698566515e+00,7.8995221716e-01,7.8995221716e-01,2.1723685972e+00
33.394634,1.3824163800e+00,1.9748805429e-01,3.9497610858e-01,1.1849283257e+00
33.562026,7.8995221716e-01,0.0000000000e+00,1.9748805429e-01,1.5799044343e+00
33.729417,1.3824163800e+00,1.9748805429e-01,0.0000000000e+00,7.8995221716e-01
33.896809,2.1723685972e+00,1.9748805429e-01,5.9246416287e-01,1.9748805429e+00
34.064201,2.3698566515e+00,0.0000000000e+00,5.9246416287e-01,1.7773924886e+00
34.231592,1.5799044343e+00,3.9497610858e-01,0.0000000000e+00,3.7522730315e+00
34.398984,1.3824163800e+00,0.0000000000e+00,5.9246416287e-01,8.6894743888e+00
34.566376,7.8995221716e-01,0.0000000000e+00,3.9497610858e-01,1.4416627963e+01
34.733767,3.9497610858e-01,0.0000000000e+00,5.9246416287e-01,1.5206580180e+01
34.901159,0.0000000000e+00,0.0000000000e+00,3.9497610858e-01,1.4416627963e+01
35.068551,1.9748805429e-01,0.0000000000e+00,5.9246416287e-01,1.4021651855e+01
35.235942,0.0000000000e+00,0.0000000000e+00,9.8744027145e-01,1.0466866877e+01
35.403334,0.0000000000e+00,0.0000000000e+00,2.7648327601e+00,8.0970102259e+00
35.570726,0.0000000000e+00,0.0000000000e+00,4.1472491401e+00,5.5296655201e+00
35.738117,0.0000000000e+00,0.0000000000e+00,7.7020341173e+00,3.5547849772e+00
35.905509,0.0000000000e+00,0.0000000000e+00,1.3034211583e+01,4.7397133030e+00
36.072901,0.0000000000e+00,0.0000000000e+00,1.8168900995e+01,3.5547849772e+00
36.240292,0.0000000000e+00,0.0000000000e+00,1.3824163800e+01,4.9372013573e+00
36.407684,0.0000000000e+00,0.0000000000e+00,1.0466866877e+01,5.9246416287e+00
36.575075,0.0000000000e+00,0.0000000000e+00,3.3572969229e+00,7.8995221716e+00
36.742467,0.0000000000e+00,0.0000000000e+00,7.8995221716e-01,8.4919863345e+00
36.909859,0.0000000000e+00,0.0000000000e+00,1.9748805429e-01,2.7648327601e+00
37.077250,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.244642,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.412034,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.579425,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.746817,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
37.914209,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.081600,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.248992,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.416384,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.583775,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.751167,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
38.918559,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.085950,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.253342,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.420734,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.588125,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.755517,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
39.922908,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
40.090300,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
