#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
54000,-95007.13064644494,28700.931640625,-66306.19900581994,293.16987051155127,175.65261156,0.7410214396921141,103
55000,-94289.14607308069,29084.201171875,-65204.94490120569,297.0848332819075,175.65261156,0.7410214396921141,103
56000,-95127.03688118616,29536.5859375,-65590.45094368616,301.7057837381621,175.65261156,0.7410214396921141,103
57000,-94918.4360968844,29273.068359375,-65645.3677375094,299.0140448349179,175.65261156,0.7410214396921141,103
58000,-94322.03674385705,29455.068359375,-64866.968384482054,300.8731104952666,175.65261156,0.7410214396921141,103
59000,-94501.15781471887,28520.89453125,-65980.26328346887,291.3308550850265,175.65261156,0.7410214396921141,103
60000,-95083.08336708703,28889.806640625,-66193.27672646203,295.09916186648735,175.65261156,0.7410214396921141,103
61000,-95242.69535896936,29361.6796875,-65881.01567146936,299.9191782263194,175.65261156,0.7410214396921141,103
62000,-95225.7582251803,29352.6875,-65873.0707251803,299.82732620987616,175.65261156,0.7410214396921141,103
63000,-95159.7301871554,29078.458984375,-66081.2712027804,297.0261788665419,175.65261156,0.7410214396921141,103
64000,-95070.94332955041,28641.6171875,-66429.32614205041,292.56399434140263,175.65261156,0.7410214396921141,103
65000,-95057.64126656213,29011.4453125,-66046.19595406213,296.34165789864795,175.65261156,0.7410214396921141,103
66000,-95080.52040169397,29097.66796875,-65982.85243294397,297.22239185127677,175.65261156,0.7410214396921141,103
67000,-95387.98581764856,29529.517578125,-65858.46823952356,301.6335829459145,175.65261156,0.7410214396921141,103
68000,-95457.98918984094,29308.08203125,-66149.90715859094,299.3716971152779,175.65261156,0.7410214396921141,103
69000,-95418.16038582483,28971.54296875,-66446.61741707483,295.93406956330153,175.65261156,0.7410214396921141,103
70000,-95470.94198677698,29211.13671875,-66259.80526802698,298.3814350196706,175.65261156,0.7410214396921141,103
71000,-95108.12587044397,28862.85546875,-66245.27040169397,294.8238651734161,175.65261156,0.7410214396921141,103
72000,-95322.73531410852,29484.1875,-65838.54781410852,301.1705522227106,175.65261156,0.7410214396921141,103
73000,-95383.94031593957,29183.087890625,-66200.85242531457,298.09492615604313,175.65261156,0.7410214396921141,103
74000,-95466.00675270715,28701.427734375,-66764.57901833215,293.17493793383113,175.65261156,0.7410214396921141,103
75000,-95126.80500099817,29269.95703125,-65856.84796974817,298.9822637180208,175.65261156,0.7410214396921141,103
76000,-95440.73220894494,29174.14453125,-66266.58767769494,298.0035729016353,175.65261156,0.7410214396921141,103
77000,-95153.11224434534,28635.8984375,-66517.21380684534,292.50557933181403,175.65261156,0.7410214396921141,103
78000,-95178.3890692965,29014.259765625,-66164.1293036715,296.37040654236966,175.65261156,0.7410214396921141,103
79000,-95485.00462410608,28953.939453125,-66531.06517098108,295.7542558742914,175.65261156,0.7410214396921141,103
80000,-95495.8924338595,28585.658203125,-66910.2342307345,291.99239309832814,175.65261156,0.7410214396921141,103
81000,-95813.6771666781,28934.376953125,-66879.3002135531,295.55443185242007,175.65261156,0.7410214396921141,103
82000,-95587.19577858606,29017.94921875,-66569.24655983606,296.40809300176613,175.65261156,0.7410214396921141,103
83000,-95219.21291420617,29188.66796875,-66030.54494545617,298.1519246814511,175.65261156,0.7410214396921141,103
84000,-95408.16352913537,29543.03125,-65865.13227913537,301.77162032683776,175.65261156,0.7410214396921141,103
85000,-95570.6429831759,29648.9765625,-65921.6664206759,302.8538142408139,175.65261156,0.7410214396921141,103
86000,-94793.76437447229,29066.83984375,-65726.92453072229,296.907493452593,175.65261156,0.7410214396921141,103
87000,-94992.02633736291,29187.4921875,-65804.53414986291,298.13991449163814,175.65261156,0.7410214396921141,103
88000,-94997.89142677942,29600.3515625,-65397.53986427942,302.3571270554598,175.65261156,0.7410214396921141,103
89000,-95512.03579781213,29395.736328125,-66116.29946968713,300.26705477078525,175.65261156,0.7410214396921141,103
90000,-95567.85913155237,29074.73828125,-66493.12085030237,296.98817319944277,175.65261156,0.7410214396921141,102
91000,-95603.94285652795,28633.232421875,-66970.71043465295,292.47834692468007,175.65261156,0.7410214396921141,102
92000,-95127.72741768518,29415.484375,-65712.24304268518,300.4687740883911,175.65261156,0.7410214396921141,102
93000,-94986.71247933069,29377.337890625,-65609.37458870569,300.0791212358384,175.65261156,0.7410214396921141,102
94000,-95338.73468086877,28646.853515625,-66691.88116524377,292.6174815820812,175.65261156,0.7410214396921141,102
95000,-95795.73572609582,28491.0859375,-67304.64978859582,291.02637083764233,175.65261156,0.7410214396921141,102
96000,-96019.89840004602,29197.64453125,-66822.25386879602,298.243617094043,175.65261156,0.7410214396921141,102
97000,-95177.81773445764,28922.158203125,-66255.65953133264,295.4296216406762,175.65261156,0.7410214396921141,102
98000,-95566.02473519006,28712.47265625,-66853.55207894006,293.2877579062435,175.65261156,0.7410214396921141,102
99000,-95293.76320717492,29359.61328125,-65934.14992592492,299.89807061698036,175.65261156,0.7410214396921141,102
100000,-95540.9959342257,29090.22265625,-66450.7732779757,297.14634061611565,175.65261156,0.7410214396921141,102
