#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
19000,-93324.03825141762,29081.4140625,-64242.624188917616,297.05636394492564,175.52540195999998,0.7415584847003126,102
20000,-93755.82332374428,29773.3359375,-63982.48738624428,304.1241012935883,175.52540195999998,0.7415584847003126,102
21000,-93892.40369941566,28741.48828125,-65150.91541816566,293.5841422581724,175.52540195999998,0.7415584847003126,102
22000,-93724.76963569496,29151.470703125,-64573.29893256996,297.77196776286695,175.52540195999998,0.7415584847003126,102
23000,-93966.42965461586,29373.498046875,-64592.93160774086,300.03989858937285,175.52540195999998,0.7415584847003126,102
24000,-94641.88477088783,29127.8515625,-65514.03320838783,297.5307065910929,175.52540195999998,0.7415584847003126,102
25000,-93244.11330940101,28433.4921875,-64810.621121901015,290.4380710416219,175.52540195999998,0.7415584847003126,102
26000,-93167.90436317299,29246.6875,-63921.21686317299,298.74457368242037,175.52540195999998,0.7415584847003126,102
27000,-93512.59502937172,29142.0390625,-64370.55596687172,297.67562688810494,175.52540195999998,0.7415584847003126,102
28000,-94025.93662788246,29426.376953125,-64599.55967475746,300.5800379232529,175.52540195999998,0.7415584847003126,102
29000,-94165.60389472816,29017.458984375,-65148.14491035316,296.4030854309305,175.52540195999998,0.7415584847003126,102
30000,-94052.30701209877,28890.392578125,-65161.91443397377,295.1051470109124,175.52540195999998,0.7415584847003126,102
31000,-93763.8474250016,29604.10546875,-64159.7419562516,302.395471880743,175.52540195999998,0.7415584847003126,102
32000,-93993.91207649086,29143.734375,-64850.17770149086,297.6929439059748,175.52540195999998,0.7415584847003126,102
33000,-94253.30074455116,29274.5625,-64978.73824455116,299.0293069532018,175.52540195999998,0.7415584847003126,102
34000,-93434.21801521156,29209.578125,-64224.63989021156,298.3655145355,175.52540195999998,0.7415584847003126,102
35000,-94056.69175483559,28747.310546875,-65309.381207960585,293.64361464327607,175.52540195999998,0.7415584847003126,102
36000,-93854.46470405434,29385.1875,-64469.277204054335,300.15930222065276,175.52540195999998,0.7415584847003126,102
37000,-94042.45264961098,29344.0234375,-64698.429212110976,299.738825874311,175.52540195999998,0.7415584847003126,102
38000,-93792.35387946937,29581.26953125,-64211.084348219374,302.16221085201704,175.52540195999998,0.7415584847003126,102
39000,-94063.07862617348,29303.61328125,-64759.465344923476,299.32605041379617,175.52540195999998,0.7415584847003126,103
40000,-93950.27467109535,29313.154296875,-64637.12037422035,299.42350851551754,175.52540195999998,0.7415584847003126,103
41000,-93895.9834418473,28983.349609375,-64912.633832472304,296.0546702234664,175.52540195999998,0.7415584847003126,103
42000,-93613.59503700111,29288.888671875,-64324.70636512611,299.17564373439444,175.52540195999998,0.7415584847003126,103
43000,-94064.9937720475,29388.59375,-64676.4000220475,300.19409586024375,175.52540195999998,0.7415584847003126,103
44000,-93679.87284614418,29253.8125,-64426.06034614418,298.81735303862905,175.52540195999998,0.7415584847003126,103
45000,-94165.50475837562,28768.787109375,-65396.717649000624,293.8629901369358,175.52540195999998,0.7415584847003126,103
46000,-93901.63511421059,29313.001953125,-64588.633161085585,299.421952377967,175.52540195999998,0.7415584847003126,103
47000,-93839.84231330726,28761.951171875,-65077.891141432265,293.7931634519768,175.52540195999998,0.7415584847003126,103
48000,-93764.97282173012,29193.765625,-64571.207196730116,298.20399543794906,175.52540195999998,0.7415584847003126,103
49000,-94177.97643043373,29455.0390625,-64722.93736793373,300.87281123804536,175.52540195999998,0.7415584847003126,103
50000,-94412.42393256996,28729.49609375,-65682.92783881996,293.4616463022728,175.52540195999998,0.7415584847003126,103
51000,-94340.11950446937,29334.845703125,-65005.273801344374,299.64507856213316,175.52540195999998,0.7415584847003126,103
52000,-94264.97700263832,29063.5546875,-65201.42231513832,296.8739367428498,175.52540195999998,0.7415584847003126,103
53000,-94180.37551643226,29587.599609375,-64592.775907057265,302.2268703622891,175.52540195999998,0.7415584847003126,103
54000,-93701.50891639564,29219.01171875,-64482.49719764564,298.4618753607434,175.52540195999998,0.7415584847003126,103
55000,-94435.36744453285,29041.42578125,-65393.94166328285,296.6478977883968,175.52540195999998,0.7415584847003126,103
56000,-94217.04857017372,29472.42578125,-64744.62278892372,301.05041042361825,175.52540195999998,0.7415584847003126,103
