z_angstrom,rho_Li_1_per_nm3,rho_PF6_1_per_nm3,rho_EC_1_per_nm3,rho_DMC_1_per_nm3,rho_Li_std_1_per_nm3,rho_PF6_std_1_per_nm3,rho_EC_std_1_per_nm3,rho_DMC_std_1_per_nm3,rho_charge_e_per_nm3,rho_charge_std_e_per_nm3,z_cathode_angstrom,z_anode_angstrom
46.125,0.4260789715335169,0.45546372819100084,1.616161616161616,3.4233241505968772,0.19015139181700322,0.17538786242517274,0.34062877853060436,1.005381746313934,-0.029384756657483923,0.25764081420385937,14.87811279296875,84.29938507080078
46.875,0.32323232323232315,0.5289256198347106,1.6749311294765836,3.922865013774104,0.08375944353345365,0.3760215652398817,0.5676089997305962,0.6980812646144117,-0.20569329660238747,0.4480573203152074,14.87811279296875,84.29938507080078
47.625,0.6611570247933883,0.29384756657483924,1.513314967860422,3.9816345270890716,0.30731314105934815,0.13743461475753685,0.31425894782306607,0.8651677808154141,0.36730945821854905,0.4155632139204687,14.87811279296875,84.29938507080078
48.375,0.36730945821854905,0.3085399449035812,1.4104683195592282,3.232323232323232,0.15583620522017574,0.1592615859590729,0.48284082204312156,0.39217918281106734,0.058769513314967846,0.2403001246471423,14.87811279296875,84.29938507080078
49.125,0.5876951331496785,0.4260789715335169,1.7483930211202934,3.452708907254361,0.18729180949835753,0.22282094968746516,0.5531636539068266,0.6080053391091588,0.16161616161616157,0.3650989499295258,14.87811279296875,84.29938507080078
49.875,0.4260789715335169,0.35261707988980706,1.8071625344352613,4.11386593204775,0.2768256188270599,0.1675188870669073,0.6267982812180433,0.9787263613938825,0.07346189164370981,0.38171918624107476,14.87811279296875,84.29938507080078
50.625,0.2644628099173553,0.38200183654729103,1.8218549127640034,3.996326905417814,0.1843878846356089,0.2617965793381885,0.7918905698857294,0.7190264420638179,-0.11753902662993569,0.439545279754684,14.87811279296875,84.29938507080078
51.375,0.3085399449035812,0.47015610651974277,1.7337006427915516,3.2764003673094577,0.18291863504850292,0.2469456207746058,0.4207256878097735,0.8353363295324049,-0.16161616161616157,0.13141262677684712,14.87811279296875,84.29938507080078
52.125,0.5142332415059687,0.5142332415059687,1.998163452708907,2.791551882460973,0.19436189612963015,0.24364553097193015,0.435846375733813,0.2597270087002929,0.0,0.30731314105934815,14.87811279296875,84.29938507080078
52.875,0.6611570247933883,0.6170798898071624,1.7337006427915516,2.585858585858585,0.3598883001334329,0.3469081786040064,0.407696952815768,0.7480859279692026,0.04407713498622588,0.2920052439206874,14.87811279296875,84.29938507080078
53.625,0.39669421487603296,0.9109274563820017,1.939393939393939,2.8797061524334246,0.2777986468494256,0.36583727009700584,0.7190264420638179,0.7316745401940117,-0.5142332415059687,0.2264247567665372,14.87811279296875,84.29938507080078
54.375,0.2644628099173553,0.8962350780532596,1.998163452708907,3.511478420569329,0.13345015334864974,0.13141262677684715,0.6044445158706838,0.572343101730981,-0.6317722681359044,0.19848310135693362,14.87811279296875,84.29938507080078
55.125,0.36730945821854905,0.6170798898071624,1.542699724517906,3.599632690541781,0.11615344940930684,0.46923693436683367,0.4646137976372274,1.1368806274043826,-0.24977043158861337,0.45463356317401804,14.87811279296875,84.29938507080078
55.875,0.5876951331496785,0.3085399449035812,1.6602387511478418,3.1735537190082637,0.3116724104403515,0.32605827028352097,0.4076969528157681,0.6022083094778827,0.27915518824609725,0.5816957324467703,14.87811279296875,84.29938507080078
56.625,0.5289256198347106,0.22038567493112943,1.4692378328741962,3.6437098255280067,0.2103628439048867,0.15583620522017572,0.7912087870904687,0.8544979113958696,0.3085399449035812,0.30466764155486087,14.87811279296875,84.29938507080078
57.375,0.808080808080808,0.44077134986225885,1.7924701561065193,3.2470156106519736,0.4023673517026013,0.2264247567665372,0.36583727009700584,1.0975118102910175,0.36730945821854905,0.4558190503577908,14.87811279296875,84.29938507080078
58.125,0.6464646464646463,0.5730027548209365,1.998163452708907,3.7759412304866844,0.31767490630581674,0.3461294836184314,0.670075548267629,0.507897477096598,0.07346189164370981,0.4982427903122326,14.87811279296875,84.29938507080078
58.875,0.47015610651974277,0.5289256198347106,1.8071625344352613,3.599632690541781,0.25234988484580595,0.1207102055107804,0.30110415473894125,0.3956043935452345,-0.058769513314967846,0.33824395028749565,14.87811279296875,84.29938507080078
59.625,0.44077134986225885,0.5730027548209365,1.895316804407713,2.9678604224058764,0.298403614495352,0.2565913564234781,0.2617965793381885,0.39080069284173763,-0.13223140495867766,0.49661542791274393,14.87811279296875,84.29938507080078
60.375,0.39669421487603296,0.6905417814508722,1.6749311294765836,2.791551882460973,0.21164165716639752,0.29658959394947804,0.5886126905126943,0.7843583656221349,-0.29384756657483924,0.44685124189518594,14.87811279296875,84.29938507080078
61.125,0.48484848484848475,0.33792470156106513,2.0716253443526167,2.8797061524334246,0.2051678977964215,0.08375944353345365,0.4856270010957108,0.5178933107662682,0.14692378328741962,0.22038567493112943,14.87811279296875,84.29938507080078
