#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
28000,-91402.80672373527,28885.48046875,-62517.326254985266,295.054971550149,184.28139259305755,0.7063238956051524,761
29000,-90937.17652455522,29131.55859375,-61805.61793080522,297.56857260482207,184.585401572408,0.7051605923061668,761
30000,-90749.54650808667,29191.69921875,-61557.84728933667,298.1828878286101,183.9906700083565,0.707439953873526,762
31000,-90860.82194768489,29068.826171875,-61791.99577580989,296.9277830921939,183.27073725988595,0.7102189528451285,763
32000,-91254.30734015885,28892.1953125,-62362.11202765885,295.1235613052602,182.72265666048477,0.7123492701057007,763
33000,-91138.39541157585,29268.580078125,-61869.81533345085,298.96819862862196,181.98432330647924,0.7152393609457495,762
34000,-91418.86098161942,29469.900390625,-61948.96059099442,301.02461445114625,182.06980601814996,0.7149035523819661,761
35000,-91112.13338006727,29398.7578125,-61713.37556756727,300.29791816553706,182.6129272902343,0.7127773101024686,760
36000,-91338.51376849163,28683.724609375,-62654.789159116626,292.99410677026873,181.17511360916325,0.7184339422281875,761
37000,-91504.07172335789,29283.7890625,-62220.28266085789,299.123553027415,181.2876677437775,0.717987895833243,761
38000,-91405.35001408207,29189.234375,-62216.11563908207,298.157710321062,180.6778103016941,0.7204113824853589,761
39000,-91861.10011210412,29133.390625,-62727.70948710412,297.5872861563911,181.1244880491222,0.7186347495351924,760
40000,-92007.0834401203,29061.33203125,-62945.7514088703,296.85123309499744,179.10334641669218,0.7267443836646256,761
41000,-91238.1978409965,28830.11328125,-62408.084559746494,294.4894153029438,180.89706964063237,0.7195381957399841,761
42000,-91637.16206261661,29057.17578125,-62579.98628136661,296.8087784705424,180.19553485559396,0.7223394919756533,764
43000,-91867.0033865482,29306.701171875,-62560.3022146732,299.3575921249162,179.86145908384773,0.7236811697562836,765
44000,-91842.16118946366,28856.638671875,-62985.52251758866,294.7603627910662,180.1517063685269,0.7225152274583765,767
45000,-92542.19318573366,29191.392578125,-63350.80060760866,298.1797556030276,179.14724552312475,0.7265662987102373,769
46000,-91999.25691137515,28917.94140625,-63081.31550512515,295.3865485512972,179.07932552648,0.7268418658670014,771
47000,-91916.58582707928,29192.23828125,-62724.34754582928,298.18839416148114,179.99689731785026,0.7231366375944898,770
48000,-91911.90679440161,28953.646484375,-62958.26031002661,295.7512633020788,180.74791307973064,0.7201319721265843,770
49000,-91759.56355163443,29471.4609375,-62288.102614134434,301.0405548857983,180.60102776426515,0.7207176654264068,770
50000,-92098.28114234636,29109.8984375,-62988.38270484636,297.3473217659091,180.77310823852383,0.7200316041041137,771
51000,-92178.35440565494,29176.8125,-63001.54190565494,298.0308252592507,181.15744269759804,0.7185040215054698,771
52000,-92089.57152270494,29458.427734375,-62631.14378832994,300.9074253233036,179.07785338854112,0.726847840986013,771
53000,-92248.02136916714,29219.1875,-63028.83386916714,298.46367090407097,180.21960949946123,0.7222429982252292,771
54000,-91757.00081299338,28998.962890625,-62758.037922368385,296.21415437191285,180.19191563212905,0.722354000440308,771
55000,-92313.46709932023,29219.212890625,-63094.25420869523,298.46393026032933,179.299926823588,0.7259475974685519,771
56000,-92873.14778322572,28955.375,-63917.77278322572,295.7689194781328,178.22337870406602,0.7303326423858293,772
57000,-92300.1255442735,28949.865234375,-63350.2603098985,295.7126391700558,178.67904376525962,0.7284701572215275,774
58000,-91875.84957243365,29594.15625,-62281.69332243365,302.2938441284055,179.57843336822165,0.7248217320003891,775
59000,-92211.68398142583,29022.53515625,-63189.14882517583,296.4549367321329,179.26020817912493,0.7261084455162896,776
60000,-91731.40186937913,28935.53125,-62795.87061937913,295.56622258693744,178.32891156160383,0.7299004405065648,776
61000,-92738.71167560824,29274.66796875,-63464.04370685824,299.0303842791983,177.30920524745022,0.7340981023642745,777
62000,-92149.03947215632,29057.55078125,-63091.48869090632,296.8126089629744,179.301231584665,0.725942314804508,778
63000,-91852.51450390887,29009.125,-62843.38950390887,296.3179567267248,179.4030456782706,0.7255303309470862,779
64000,-92292.28595649425,29250.1484375,-63042.13751899425,298.779925935491,178.64167138458043,0.7286225553927834,780
65000,-92349.27809832693,29144.01953125,-63205.25856707693,297.69585667626166,177.66540578784455,0.7326263125152317,780
66000,-91889.74074385836,29094.4375,-62795.30324385836,297.18939375501327,178.72444591872247,0.7282851007582034,781
67000,-91796.3520221897,29088.45703125,-62707.894990939705,297.12830538091475,177.99466291560918,0.7312710896594885,782
68000,-91656.12642153128,29338.033203125,-62318.093218406284,299.6776377478055,179.60064615157611,0.7247320869548476,782
69000,-92341.67867006199,29122.52734375,-63219.151326311985,297.4763215787505,177.77278478660628,0.7321837887622354,783
70000,-92560.22625793418,29185.8359375,-63374.39032043418,298.1229964833966,177.5341928902088,0.7331677857930514,783
71000,-91990.08934231097,28614.240234375,-63375.84910793597,292.28434844338244,177.78791092158238,0.7321214948145833,784
72000,-92103.28806701009,28884.1171875,-63219.170879510086,295.04104611412004,178.7633038981358,0.7281267926108644,784
73000,-92385.14525704659,29155.58203125,-63229.56322579659,297.81396352624944,177.77607224334005,0.7321702491306283,786
74000,-92843.97308602562,29788.990234375,-63054.982851650624,304.28400440214443,177.68924783117956,0.7325280099532897,786
75000,-92558.08431033051,28962.939453125,-63595.14485720551,295.84618769266024,177.51339554056847,0.7332536832361133,787
76000,-92761.6543718162,28877.10546875,-63884.5489030662,294.96942388583346,178.1661666001729,0.7305671642808111,787
77000,-92800.7806772759,28973.890625,-63826.89005227591,295.9580500419646,177.59654792587892,0.7329103669188152,788
78000,-92022.6283986526,28831.326171875,-63191.302226777596,294.5018045519037,178.67067391526015,0.7285042824968815,789
79000,-91919.07101127075,29345.283203125,-62573.787808145746,299.75169393482486,179.210184692889,0.7263111263845244,789
80000,-92663.64754006712,29237.36328125,-63426.28425881712,298.64933008413624,177.83415050108144,0.7319311321088429,790
81000,-92171.785122336,29033.697265625,-63138.087856711005,296.5689537334303,179.82452353995546,0.7238298122055078,790
82000,-92284.11976803106,28819.869140625,-63464.25062740606,294.3847750279124,176.77052333204378,0.7363351573009452,791
83000,-92377.89244681626,28736.8515625,-63641.04088431626,293.53677981528875,177.21909232158663,0.7344713788945195,791
84000,-91868.46622630308,28716.361328125,-63152.10489817808,293.32747931474444,178.96316613134624,0.727313636194506,791
85000,-92497.94694178857,28914.87109375,-63583.07584803857,295.35518639450993,178.81146600833316,0.7279306747465788,791
86000,-92912.321219154,29065.140625,-63847.18059415399,296.8901365337603,178.2462044502288,0.7302391178838019,792
87000,-92293.10031964528,29097.125,-63195.97531964528,297.2168456174428,177.28979128252377,0.7341784891406861,792
88000,-92515.3213757475,28956.1484375,-63559.1729382475,295.7768198687738,178.02520810204777,0.7311456197217817,793
89000,-92675.3989736001,29432.181640625,-63243.217332975095,300.63933075402383,177.14935560782737,0.7347605113056344,794
90000,-91814.76053448141,29429.97265625,-62384.78787823141,300.61676675954135,178.2837131856828,0.7300854844116161,794
91000,-92739.18132681004,29687.04296875,-63052.13835806004,303.24264912362855,179.3112792737299,0.7259016367016706,795
92000,-92348.27035287747,29118.6875,-63229.58285287747,297.437098932285,177.5210602288283,0.7332220241141469,795
93000,-92469.25534537184,29357.962890625,-63111.29245474684,299.8812124601831,177.9748711818107,0.731352410818172,796
94000,-92594.6148762702,29180.2578125,-63414.35706377021,298.0660179084701,179.81764504226763,0.7238575005988713,796
95000,-92253.36914580493,29561.21484375,-62692.15430205493,301.9573593088287,178.29586567219582,0.7300357224389018,797
96000,-92795.47033952628,29442.912109375,-63352.55823015128,300.74893869892804,178.6450607640774,0.7286087314541885,797
97000,-91989.49012246865,29436.07421875,-62553.41590371865,300.67909206348764,179.18240331464636,0.7264237374654713,797
98000,-92721.48079438144,29851.546875,-62869.93391938144,304.92299837144503,177.3583938438044,0.733894507516244,798
99000,-92539.24681047321,28924.255859375,-63614.99095109821,295.4510484577179,177.932204296224,0.7315277839596411,798
100000,-92461.76065989185,29463.29296875,-62998.46769114185,300.957121972513,178.16710687569912,0.7305633087182615,798
101000,-92208.53681616127,29373.57421875,-62834.96259741127,300.0406766581481,178.3850605367809,0.7296706950245585,799
102000,-92752.76772057274,29542.28125,-63210.48647057274,301.7639593419737,178.62446665383445,0.7286927347759095,798
103000,-93209.75255864626,29112.26953125,-64097.48302739626,297.3715416503492,176.90524044814853,0.7357744223638296,799
104000,-93043.04476971706,28946.322265625,-64096.72250409206,295.6764489967656,178.60511056388555,0.7287717058763159,799
105000,-93338.2292662772,29250.677734375,-64087.551531902194,298.785332515955,177.6727851780986,0.7325958839075808,799
106000,-93067.33635513877,29133.92578125,-63933.410573888774,297.59275258829933,177.11142616492486,0.7349178645462696,799
107000,-93030.34009413572,29678.984375,-63351.355719135725,303.1603334373026,177.24901279403622,0.734347396648803,800
108000,-92918.53007940107,29169.646484375,-63748.88359502607,297.9576269429323,177.270419797462,0.734258717571641,799
109000,-92379.37766402005,29572.8203125,-62806.55735152005,302.0759050694077,178.29192623137658,0.7300518529086616,800
110000,-92698.24778475799,28775.4453125,-63922.80247225799,293.9310013280859,178.82491487673883,0.7278759293333914,800
111000,-92491.30489468321,29147.0078125,-63344.29708218321,297.7263809128294,177.79231770388296,0.7321033483609745,800
112000,-92316.25361578198,29177.19921875,-63139.054397031985,298.0347754545713,178.11385685123474,0.7307817224607392,800
113000,-92973.98162205107,29356.76953125,-63617.21209080107,299.8690227160374,177.7146043177072,0.7324234921693585,801
114000,-93032.82533850436,29650.078125,-63382.747213504364,302.86506631233306,177.4578809216323,0.73348306892807,801
115000,-92912.2598797832,28806.560546875,-64105.6993329082,294.2488324475379,176.6347808661855,0.7369010251864206,802
116000,-93404.87938383501,28935.861328125,-64469.01805571001,295.5695942182969,177.7192907811196,0.7324041781383192,802
117000,-93214.63464681688,29699.07421875,-63515.56042806688,303.3655440891564,176.21565246996468,0.7386537420451714,802
118000,-93249.5247736435,29237.564453125,-64011.9603205185,298.65138498372215,176.65020401599864,0.7368366871066986,802
119000,-93306.38367973955,28990.29296875,-64316.09071098955,296.12559418490343,177.67454730063338,0.7325886182427148,803
120000,-92802.45205638776,29267.70703125,-63534.74502513776,298.9592807634286,177.8533621354468,0.731852069261102,803
121000,-92205.26225322133,29847.294921875,-62357.96733134633,304.8795661734006,178.03573421753458,0.7311023917526063,803
122000,-93190.474513778,29262.802734375,-63927.671779403,298.90918510459085,178.17694553600893,0.7305229681219646,804
123000,-92812.0982513915,29423.01171875,-63389.08653264149,300.5456632437717,177.76053541958282,0.7322342430879721,803
124000,-92880.23537916699,29454.107421875,-63426.12795729199,300.8632948584095,177.6622704967742,0.7326392415222129,803
125000,-93164.11321545567,29436.9375,-63727.17571545567,300.6879101762739,177.44703706340192,0.733527892366914,803
126000,-92496.83081037484,29600.953125,-62895.87768537484,302.36327180373615,178.14972220181915,0.7306346004649663,802
127000,-93369.8023300071,29684.6640625,-63685.13826750711,303.2183494372628,176.75769742937004,0.7363885872969236,802
128000,-92719.33557276326,29528.888671875,-63190.44690088826,301.6271588908983,179.33291179234388,0.7258140728489961,802
129000,-92651.12816986846,29427.58203125,-63223.54613861846,300.59234737028714,178.1858199604346,0.7304865849188946,803
130000,-92917.77632651356,28889.69140625,-64028.08492026356,295.09798478808375,178.28073104067414,0.7300976967285083,803
131000,-93101.40631313651,29114.75,-63986.65631313651,297.3968787617486,176.46131273282,0.7376254267186012,803
132000,-93399.49818469255,29132.6640625,-64266.83412219255,297.579864577304,177.322204287004,0.7340442875004939,803
133000,-93988.04237455604,29167.27734375,-64820.76503080604,297.93342700897364,175.59520725887668,0.7412636890024851,803
134000,-93291.1068287392,29184.57421875,-64106.5326099892,298.11010847240135,176.4915679725912,0.7374989785579151,804
135000,-93054.24164163787,28959.125,-64095.11664163787,295.8072244024532,178.45350517524204,0.7293908347502108,804
136000,-92186.04994928732,29050.806640625,-63135.24330866232,296.74371995064195,177.4107336609091,0.7336779935347902,804
137000,-92974.95853049427,29128.73046875,-63846.228061744274,297.53968430773045,177.25349076755387,0.7343288447535443,804
138000,-93303.38760962579,28914.80078125,-64388.58682837579,295.35446817717894,176.78007737418565,0.736295362222066,805
139000,-93112.11304865542,29252.76171875,-63859.35132990542,298.8066196796268,176.87294598740016,0.7359087642105719,805
140000,-92619.16551815148,29415.171875,-63203.99364315148,300.4655820113644,177.0728846837937,0.735077825926353,805
141000,-92529.50904253614,29743.6171875,-62785.89185503614,303.8205347683494,176.62453522829446,0.7369437713488145,805
142000,-93546.02577659485,29744.1640625,-63801.86171409485,303.82612090314603,177.02123491884663,0.7352923007431414,805
143000,-93497.17241442081,29404.8203125,-64092.35210192081,300.359844459855,176.76685566760756,0.7363504352231517,805
144000,-92729.20838269053,29489.7734375,-63239.43494519053,301.2276105995628,176.24269444767265,0.7385404059543401,805
145000,-93542.79240427082,28920.94140625,-64621.85099802082,295.4171924907535,177.09080707456647,0.7350034327251344,805
146000,-93455.17456192442,29139.9375,-64315.23706192442,297.65416017010045,175.8480397123533,0.7401979079026775,804
147000,-93355.5158683894,28919.5859375,-64435.9299308894,295.4033468566502,176.78460633270083,0.7362764994306749,804
148000,-92741.40234910004,29339.900390625,-63401.50195847504,299.69671040804,176.26526108820377,0.738445853143673,804
149000,-93117.13893232238,29297.662109375,-63819.476822947385,299.265261296919,176.60423400233532,0.7370284854107727,804
150000,-93035.3599744585,29017.05078125,-64018.30919320849,296.3989157803144,176.69140835365738,0.7366648572031522,803
151000,-93219.54293984969,29432.04296875,-63787.49997109969,300.6379142698433,176.74370322559062,0.7364468930343469,803
152000,-93199.51193117173,28978.1796875,-64221.33224367173,296.001861299156,176.4758178950631,0.7375647987151908,803
153000,-93994.8897404348,29364.90234375,-64629.987396684795,299.9520965206572,176.92161356941034,0.7357063304919793,803
154000,-92988.36838958412,29010.34765625,-63978.020733334124,296.3304457280917,177.3114143563966,0.7340889562938349,803
155000,-93481.16614106324,29381.3046875,-64099.86145356324,300.11964066359604,176.75992561385885,0.7363793045954161,803
156000,-93283.0826823705,29082.390625,-64200.6920573705,297.06633918563404,176.18734437604076,0.7387724218492239,803
157000,-93434.97804408873,29147.09765625,-64287.880387838726,297.7272986349746,176.10988814615052,0.739097346969248,803
158000,-93590.22333979348,28966.939453125,-64623.283886668476,295.88704627860204,176.89876324888823,0.7358013629566115,804
159000,-92674.42227953658,29356.361328125,-63318.06095141158,299.8648530654213,177.4944870617673,0.7333317967141985,804
160000,-93545.91298965344,29185.091796875,-64360.82119277844,298.11539534997684,176.48776476131405,0.7375148712428043,804
161000,-93555.83831702467,28959.9140625,-64595.92425452467,295.8152843969456,176.0617506511027,0.7392994254715236,804
162000,-93091.3395889031,29527.15234375,-63564.187245153094,301.6094229129187,176.64495046525485,0.7368586011716941,804
163000,-93085.45661117035,28594.876953125,-64490.579658045346,292.0865593706157,176.66298133099883,0.7367833947056313,805
164000,-93126.92854958258,29406.32421875,-63720.604330832575,300.37520633054606,176.5857120465747,0.7371057918295246,805
165000,-93183.93238762574,29378.24609375,-63805.68629387574,300.08839820969723,175.46120499757134,0.7418298028083903,805
166000,-92910.76592615584,29219.646484375,-63691.119441780844,298.4683592672039,177.68577945306066,0.7325423087009387,805
167000,-92971.73640473737,29172.16796875,-63799.56843598737,297.9833830144414,178.405722180712,0.7295861899094577,805
168000,-92361.28617407865,29573.953125,-62787.33304907865,302.0874763486295,177.45228076436445,0.7335062166752933,806
169000,-92859.45571396817,29560.845703125,-63298.61001084317,301.95358866784096,176.7804258978529,0.7362939106113546,806
170000,-93381.36811315842,28883.53515625,-64497.832956908416,295.0351008706578,177.2395532315029,0.7343865899608665,806
171000,-93224.00818223075,29235.2734375,-63988.734744730755,298.6279830690202,177.15958505841473,0.7347180851713584,806
172000,-93137.62433796469,29017.23046875,-64120.39386921469,296.40075122460473,176.77927210592463,0.7362987162085309,806
173000,-93282.26543348774,29483.224609375,-63799.040824112744,301.16071663537207,178.19960332422673,0.730430083320926,806
174000,-93024.24446466667,29693.4609375,-63330.78352716667,303.30820640556436,176.80803773233887,0.7361789247438929,807
175000,-93727.15698614271,29422.26171875,-64304.89526739271,300.53800225890757,176.77982795159605,0.7362964010775627,807
176000,-92904.5831736665,29257.228515625,-63647.3546580415,298.85224643062713,176.97987594091384,0.7354641334889772,807
177000,-93596.67843044526,29692.90625,-63903.77218044526,303.302540468842,176.37119513682663,0.7380023194994654,807
178000,-92971.1654052221,28437.81640625,-64533.3489989721,290.4822414074789,177.50864450040618,0.7332733088588991,808
179000,-93332.37612081034,29177.609375,-64154.76674581034,298.0389650556688,176.57234795756239,0.7371615805616079,808
180000,-93336.02838099163,29427.06640625,-63908.96197474163,300.5870804431931,176.8882807861664,0.735844966808283,808
181000,-93145.7551827716,29096.6171875,-64049.137995271594,297.2116584922744,177.01465589844156,0.735319629006023,808
182000,-93447.44475511389,29342.61328125,-64104.83147386389,299.72442162672803,176.84336470336723,0.7360318625592882,808
183000,-93215.24851425778,28841.083984375,-64374.16452988278,294.60147715706233,176.9502981619827,0.7355870685491499,809
184000,-92785.65152277242,29321.2734375,-63464.378085272416,299.5064426667674,177.98242599463288,0.7313213671320334,809
185000,-93131.63900119712,29500.83984375,-63630.79915744712,301.3406500272707,177.1051146665475,0.7349440548283419,809
186000,-93726.38010581274,29289.603515625,-64436.77659018774,299.182945610593,177.13904240977098,0.7348032897387455,809
187000,-93507.28508717727,29109.953125,-64397.33196217727,297.34788037938876,176.03883579390504,0.7393956595819379,809
188000,-92958.1497870723,29184.267578125,-63773.882208947296,298.10697624681893,177.7147448581385,0.7324229129539785,809
189000,-93208.58995846179,29472.58984375,-63736.00011471179,301.05208626405727,177.73611561474212,0.7323348473869467,810
190000,-92494.24361497042,29197.953125,-63296.290489970415,298.2467692701068,177.97395887625657,0.7313561597760007,810
191000,-93317.06771993503,29089.2578125,-64227.80990743503,297.1364850782957,177.91499486386022,0.7315985434699899,810
192000,-93252.32890642714,29453.59765625,-63798.73125017714,300.85808778275975,176.89422095767452,0.7358202568698659,810
193000,-93130.28141408955,28867.80859375,-64262.47282033955,294.87445959428925,177.01819744431745,0.7353049177038112,810
194000,-93013.00918677292,29338.07421875,-63674.93496802292,299.67805670791523,176.8468716333169,0.7360172668123639,810
195000,-92395.68960491626,28575.787109375,-63819.90249554126,291.89156336524735,177.548917841972,0.7331069808024531,810
196000,-93294.00249219142,28844.89453125,-64449.107960941416,294.64040054630664,176.81729085808877,0.7361403993478074,810
197000,-93175.35032599862,29095.26171875,-64080.08860724862,297.1978128581712,177.3877621366994,0.7337730040450284,809
198000,-93601.52511057883,29082.208984375,-64519.316126203834,297.06448379086225,176.37257615856652,0.737996540838919,809
199000,-93389.19401648862,29175.41015625,-64213.78386023862,298.01650081359344,176.88490491970455,0.735859010484569,809
200000,-92797.90512739882,29526.869140625,-63271.035986773815,301.60653009311324,177.80724472071282,0.7320418878787576,809
