#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
101000,-95677.44765541711,29024.44921875,-66652.99843666711,296.47448820392145,175.65261156,0.7410214396921141,0
102000,-95007.98933479944,29350.708984375,-65657.28035042444,299.80711637220094,175.65261156,0.7410214396921141,103
103000,-95143.02122566858,28993.01953125,-66150.00169441858,296.15344505696135,175.65261156,0.7410214396921141,103
104000,-95259.037941672,29188.90234375,-66070.135597922,298.1543187392211,175.65261156,0.7410214396921141,103
105000,-95826.76211235681,29037.708984375,-66789.05312798181,296.60993202226047,175.65261156,0.7410214396921141,103
106000,-95337.51091072717,29402.94921875,-65934.56169197717,300.3407318986577,175.65261156,0.7410214396921141,103
107000,-95490.5163123385,29145.296875,-66345.2194373385,297.7089042911083,175.65261156,0.7410214396921141,103
108000,-95646.43475411096,29504.607421875,-66141.82733223596,301.37913450592384,175.65261156,0.7410214396921141,103
109000,-94829.44385597864,29344.869140625,-65484.574715353636,299.7474644327645,175.65261156,0.7410214396921141,103
110000,-95679.90630409875,29520.16796875,-66159.73833534875,301.538079991372,175.65261156,0.7410214396921141,103
111000,-95227.54285500207,29074.9375,-66152.60535500207,296.9902081485473,175.65261156,0.7410214396921141,103
112000,-95256.39132759729,29375.28125,-65881.11007759729,300.0581133789064,175.65261156,0.7410214396921141,103
113000,-95031.91246102014,29236.3671875,-65795.54527352014,298.63915533861365,175.65261156,0.7410214396921141,103
114000,-95073.69667885461,29274.654296875,-65799.04238197961,299.0302446258284,175.65261156,0.7410214396921141,103
115000,-94899.54061958948,29055.109375,-65844.43124458948,296.7876708612033,175.65261156,0.7410214396921141,102
116000,-95063.41845009485,29230.3671875,-65833.05126259485,298.57786745970105,175.65261156,0.7410214396921141,102
117000,-95721.15200874963,29253.724609375,-66467.42739937463,298.8164552669653,175.65261156,0.7410214396921141,102
118000,-95707.89734718957,29066.5703125,-66641.32703468957,296.9047402861575,175.65261156,0.7410214396921141,102
119000,-95560.9794776217,28834.083984375,-66726.8954932467,294.5299746316643,175.65261156,0.7410214396921141,102
120000,-95353.55151436487,29358.703125,-65994.84838936487,299.8887736926401,175.65261156,0.7410214396921141,102
121000,-96052.56997749963,28884.513671875,-67168.05630562463,295.04509606184763,175.65261156,0.7410214396921141,102
122000,-95570.448639609,29265.833984375,-66304.614655234,298.9401482517498,175.65261156,0.7410214396921141,102
123000,-95485.8487632052,29344.40625,-66141.4425132052,299.7427361686687,175.65261156,0.7410214396921141,102
124000,-95058.04655525842,29028.4140625,-66029.63249275842,296.5149876811977,175.65261156,0.7410214396921141,102
125000,-95433.11032936731,29142.44140625,-66290.66892311731,297.67973668727683,175.65261156,0.7410214396921141,102
